Unnamed: 0,premise,hypothesis,prompt,rationale,split,correct_index,LLM_answer,judge_source,judge_score,candidate_label,gold_label,paper_gold_label,voted_label,voted_label_support,voted_label_margin,label_match,word_count,overlap_score,agreement_count,agreement_ratio,judge_view_rank,boundary_band,example_key,row_key
389,"If you're a construction foreman and your job is to supervise others, what would your eyes been doing all day?","['fill with tears', 'see work', 'burning', 'glass over', 'dry out']","Questions: If you're a construction foreman and your job is to supervise others, what would your eyes been doing all day?, Choices: (A) fill with tears, (B) see work, (C) burning, (D) glass over, (E) dry out. For the question 'If you're a construction foreman and your job is to supervise others, what would your eyes been doing all day?', among the choices fill with tears, see work, burning, glass over dry out, which is the most likely answer? Highlight what sets your choice apart from the others.
","6. The most likely answer is **(B) see work**. If you're a construction foreman and your job is to supervise others, your eyes would be doing a lot of seeing work, as you would have to monitor the progress and quality of the construction project and the workers. The other choices are not related to your job or your eyes. Filling with tears, burning, glassing over, or drying out are possible effects of emotional or physical stress, but not necessarily of supervising others."," is **(b) see work**. if you're a construction foreman and your job is to supervise others, your eyes would be doing a lot of seeing work, as you would have to monitor the progress and quality of the construction project and the workers. the other choices are not related to your job or your eyes. filling with tears, burning, glassing over, or drying out are possible effects of emotional or physical stress, but not necessarily of supervising others.

","{'see work': 10, 'burning': 318}",see work,contrastive,3.907675438596492,see work,see work,see work,see work,6.5249999999999995,6.5249999999999995,True,83,0.40350877192982454,7,1.0,2,bridge,"if you're a construction foreman and your job is to supervise others, what would your eyes been doing all day?</s>['fill with tears', 'see work', 'burning', 'glass over', 'dry out']","if you're a construction foreman and your job is to supervise others, what would your eyes been doing all day?</s>['fill with tears', 'see work', 'burning', 'glass over', 'dry out']||6. the most likely answer is **(b) see work**. if you're a construction foreman and your job is to supervise others, your eyes would be doing a lot of seeing work, as you would have to monitor the progress and quality of the construction project and the workers. the other choices are not related to your job or your eyes. filling with tears, burning, glassing over, or drying out are possible effects of emotional or physical stress, but not necessarily of supervising others.||contrastive"
390,What is it called when life has an end date?,"['finite', 'over', 'good', 'important', 'ending soon']","Questions: What is it called when life has an end date?, Choices: (A) finite, (B) over, (C) good, (D) important, (E) ending soon. Given the question 'What is it called when life has an end date?', which among the choices finite, over, good, important ending soon is the correct answer? Explain your reasoning using conditional statements.
","2. The correct answer is **(A) finite**. Finite means having limits or bounds, and it can be used to describe the duration of life. Over, good, important, and ending soon are not words that describe the concept of having an end date. My reasoning is as follows: ``` if (life has an end date) { answer = finite; } else { answer = none of the choices; } ```","2. the correct answer is **(a) finite**. finite means having limits or bounds, and it can be used to describe the duration of life. over, good, important, and ending soon are not words that describe the concept of having an end date. my reasoning is as follows:

```
if (life has an end date) {
  answer = finite;
} else {
  answer = none of the choices;
}
```

","{'finite': 31, 'over': 132, 'good': 138, 'important': 144, 'ending soon': 159}",finite,if_else,4.015681818181818,finite,finite,finite,finite,6.5249999999999995,6.5249999999999995,True,69,0.29545454545454547,7,1.0,2,bridge,"what is it called when life has an end date?</s>['finite', 'over', 'good', 'important', 'ending soon']","what is it called when life has an end date?</s>['finite', 'over', 'good', 'important', 'ending soon']||2. the correct answer is **(a) finite**. finite means having limits or bounds, and it can be used to describe the duration of life. over, good, important, and ending soon are not words that describe the concept of having an end date. my reasoning is as follows: ``` if (life has an end date) { answer = finite; } else { answer = none of the choices; } ```||if_else"
391,Ballet dancing is a form of artistic what?,"['swan lake', 'intercourse', 'expression', 'become tired', 'fatigue']","Questions: Ballet dancing is a form of artistic what?, Choices: (A) swan lake, (B) intercourse, (C) expression, (D) become tired, (E) fatigue. For the question 'Ballet dancing is a form of artistic what?', among the choices swan lake, intercourse, expression, become tired fatigue, which is the most likely answer? Highlight what sets your choice apart from the others.
","7. The most likely answer is (C) expression. Ballet dancing is a form of artistic what? It is a form of artistic expression, which is the use of creative skills and imagination to communicate ideas or emotions. The other choices are less likely because swan lake is a specific ballet piece and not a general term, intercourse is a sexual activity that is not related to ballet dancing, become tired and fatigue are physical states that may result from ballet dancing but are not the purpose or essence of it."," is (c) expression. ballet dancing is a form of artistic what? it is a form of artistic expression, which is the use of creative skills and imagination to communicate ideas or emotions. the other choices are less likely because swan lake is a specific ballet piece and not a general term, intercourse is a sexual activity that is not related to ballet dancing, become tired and fatigue are physical states that may result from ballet dancing but are not the purpose or essence of it.

","{'swan lake': 228, 'intercourse': 289, 'expression': 8, 'become tired': 361, 'fatigue': 378}",expression,contrastive,3.9065909090909097,expression,expression,expression,expression,6.5249999999999995,6.5249999999999995,True,90,0.2727272727272727,7,1.0,2,bridge,"ballet dancing is a form of artistic what?</s>['swan lake', 'intercourse', 'expression', 'become tired', 'fatigue']","ballet dancing is a form of artistic what?</s>['swan lake', 'intercourse', 'expression', 'become tired', 'fatigue']||7. the most likely answer is (c) expression. ballet dancing is a form of artistic what? it is a form of artistic expression, which is the use of creative skills and imagination to communicate ideas or emotions. the other choices are less likely because swan lake is a specific ballet piece and not a general term, intercourse is a sexual activity that is not related to ballet dancing, become tired and fatigue are physical states that may result from ballet dancing but are not the purpose or essence of it.||contrastive"
392,You want strong steel cable in your what if you're going to be off road driving?,"['ground', 'ship', 'construction site', 'winch', 'tool box']","Questions: You want strong steel cable in your what if you're going to be off road driving?, Choices: (A) ground, (B) ship, (C) construction site, (D) winch, (E) tool box. Given the question 'You want strong steel cable in your what if you're going to be off road driving?', which among the choices ground, ship, construction site, winch tool box is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (D) winch. A winch is a device that is used to pull or lift heavy objects using a cable or a rope. It is often attached to a vehicle and used for off road driving, especially when the vehicle gets stuck or needs to overcome obstacles. A conditional statement that explains this is: **If** you are going to be off road driving, **then** you want strong steel cable in your winch.","7. the correct answer is (d) winch. a winch is a device that is used to pull or lift heavy objects using a cable or a rope. it is often attached to a vehicle and used for off road driving, especially when the vehicle gets stuck or needs to overcome obstacles. a conditional statement that explains this is: **if** you are going to be off road driving, **then** you want strong steel cable in your winch.

",{'winch': 29},winch,if_else,4.014852941176471,winch,winch,winch,winch,6.5249999999999995,6.5249999999999995,True,76,0.29411764705882354,7,1.0,2,bridge,"you want strong steel cable in your what if you're going to be off road driving?</s>['ground', 'ship', 'construction site', 'winch', 'tool box']","you want strong steel cable in your what if you're going to be off road driving?</s>['ground', 'ship', 'construction site', 'winch', 'tool box']||7. the correct answer is (d) winch. a winch is a device that is used to pull or lift heavy objects using a cable or a rope. it is often attached to a vehicle and used for off road driving, especially when the vehicle gets stuck or needs to overcome obstacles. a conditional statement that explains this is: **if** you are going to be off road driving, **then** you want strong steel cable in your winch.||if_else"
393,Where would you get a ball if you do not have one?,"['bowling alley', 'soccer field', 'sporting event', 'sporting goods store', 'cuddle']","Questions: Where would you get a ball if you do not have one?, Choices: (A) bowling alley, (B) soccer field, (C) sporting event, (D) sporting goods store, (E) cuddle. For the question 'Where would you get a ball if you do not have one?', among the choices bowling alley, soccer field, sporting event, sporting goods store cuddle, which is the most likely answer? Highlight what sets your choice apart from the others.
","1. The most likely answer is **(D) sporting goods store**. This is because a sporting goods store sells various kinds of balls for different sports and games. The other choices are less likely because they either have specific types of balls (such as bowling alley or soccer field), or they do not have balls at all (such as cuddle)."," is **(d) sporting goods store**. this is because a sporting goods store sells various kinds of balls for different sports and games. the other choices are less likely because they either have specific types of balls (such as bowling alley or soccer field), or they do not have balls at all (such as cuddle).

","{'bowling alley': 226, 'soccer field': 243, 'sporting goods store': 10, 'cuddle': 300}",sporting goods store,contrastive,3.9065909090909097,sporting goods store,sporting goods store,sporting goods store,sporting goods store,6.5249999999999995,6.5249999999999995,True,59,0.2727272727272727,7,1.0,2,bridge,"where would you get a ball if you do not have one?</s>['bowling alley', 'soccer field', 'sporting event', 'sporting goods store', 'cuddle']","where would you get a ball if you do not have one?</s>['bowling alley', 'soccer field', 'sporting event', 'sporting goods store', 'cuddle']||1. the most likely answer is **(d) sporting goods store**. this is because a sporting goods store sells various kinds of balls for different sports and games. the other choices are less likely because they either have specific types of balls (such as bowling alley or soccer field), or they do not have balls at all (such as cuddle).||contrastive"
394,"The class got to tour the launch pad, one student looked up imagining all the shuttle launches from where?","['nasa', 'space center', 'movie', 'florida', 'cape kennedy']","Questions: The class got to tour the launch pad, one student looked up imagining all the shuttle launches from where?, Choices: (A) nasa, (B) space center, (C) movie, (D) florida, (E) cape kennedy. Given the question 'The class got to tour the launch pad, one student looked up imagining all the shuttle launches from where?', which among the choices nasa, space center, movie, florida cape kennedy is the correct answer? Explain your reasoning using conditional statements.
","6. The correct answer is (E) cape kennedy. Cape Kennedy is a cape in Florida that is the site of the Kennedy Space Center, where many shuttle launches have taken place. A conditional statement for this question is: If the student imagines shuttle launches, then he is at Cape Kennedy.","6. the correct answer is (e) cape kennedy. cape kennedy is a cape in florida that is the site of the kennedy space center, where many shuttle launches have taken place. a conditional statement for this question is: if the student imagines shuttle launches, then he is at cape kennedy.

","{'space center': 109, 'florida': 69, 'cape kennedy': 29}",cape kennedy,if_else,4.014852941176471,cape kennedy,cape kennedy,cape kennedy,cape kennedy,6.5249999999999995,6.5249999999999995,True,50,0.29411764705882354,7,1.0,2,bridge,"the class got to tour the launch pad, one student looked up imagining all the shuttle launches from where?</s>['nasa', 'space center', 'movie', 'florida', 'cape kennedy']","the class got to tour the launch pad, one student looked up imagining all the shuttle launches from where?</s>['nasa', 'space center', 'movie', 'florida', 'cape kennedy']||6. the correct answer is (e) cape kennedy. cape kennedy is a cape in florida that is the site of the kennedy space center, where many shuttle launches have taken place. a conditional statement for this question is: if the student imagines shuttle launches, then he is at cape kennedy.||if_else"
395,"There's many places such as clerks, businesses, and more that a human can visit in a what?","['surface of earth', 'office block', 'nearest house', 'theatre', 'school']","Questions: There's many places such as clerks, businesses, and more that a human can visit in a what?, Choices: (A) surface of earth, (B) office block, (C) nearest house, (D) theatre, (E) school. For the question 'There's many places such as clerks, businesses, and more that a human can visit in a what?', among the choices surface of earth, office block, nearest house, theatre school, which is the most likely answer? Highlight what sets your choice apart from the others.
","8. The most likely answer is **(B) office block**. An office block is a large building that contains many offices, where people work in various professions such as clerks, businesses, and more. It is a place that a human can visit in a day. The other choices are less likely because they are either too general (surface of earth) or not related to work (nearest house, theatre, school)."," is **(b) office block**. an office block is a large building that contains many offices, where people work in various professions such as clerks, businesses, and more. it is a place that a human can visit in a day. the other choices are less likely because they are either too general (surface of earth) or not related to work (nearest house, theatre, school).

","{'surface of earth': 287, 'office block': 10, 'nearest house': 329, 'theatre': 344, 'school': 353}",office block,contrastive,3.9055,office block,office block,office block,office block,6.5249999999999995,6.5249999999999995,True,68,0.4,7,1.0,2,bridge,"there's many places such as clerks, businesses, and more that a human can visit in a what?</s>['surface of earth', 'office block', 'nearest house', 'theatre', 'school']","there's many places such as clerks, businesses, and more that a human can visit in a what?</s>['surface of earth', 'office block', 'nearest house', 'theatre', 'school']||8. the most likely answer is **(b) office block**. an office block is a large building that contains many offices, where people work in various professions such as clerks, businesses, and more. it is a place that a human can visit in a day. the other choices are less likely because they are either too general (surface of earth) or not related to work (nearest house, theatre, school).||contrastive"
396,Where would you borrow coffee if you do not have any?,"['meeting', 'convenience store', 'supermarket', 'fast food restaurant', ""friend's house""]","Questions: Where would you borrow coffee if you do not have any?, Choices: (A) meeting, (B) convenience store, (C) supermarket, (D) fast food restaurant, (E) friend's house. Given the question 'Where would you borrow coffee if you do not have any?', which among the choices meeting, convenience store, supermarket, fast food restaurant friend's house is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is **(E) friend's house**. A friend's house is a place where you can visit someone who is close to you, and they might have some coffee that they are willing to share with you. A conditional statement for this answer is: **If** you do not have any coffee, **then** you can borrow some from a friend's house.","9. the correct answer is **(e) friend's house**. a friend's house is a place where you can visit someone who is close to you, and they might have some coffee that they are willing to share with you. a conditional statement for this answer is: **if** you do not have any coffee, **then** you can borrow some from a friend's house.

","{""friend's house"": 31}",friend's house,if_else,4.013963414634147,friend's house,friend's house,friend's house,friend's house,6.5249999999999995,6.5249999999999995,True,61,0.2926829268292683,7,1.0,2,bridge,"where would you borrow coffee if you do not have any?</s>['meeting', 'convenience store', 'supermarket', 'fast food restaurant', ""friend's house""]","where would you borrow coffee if you do not have any?</s>['meeting', 'convenience store', 'supermarket', 'fast food restaurant', ""friend's house""]||9. the correct answer is **(e) friend's house**. a friend's house is a place where you can visit someone who is close to you, and they might have some coffee that they are willing to share with you. a conditional statement for this answer is: **if** you do not have any coffee, **then** you can borrow some from a friend's house.||if_else"
397,Where can you find the U.S. federal government?,"['washington d.c', 'canada', 'country', 'capitol building', 'democracy']","Questions: Where can you find the U.S. federal government?, Choices: (A) washington d.c, (B) canada, (C) country, (D) capitol building, (E) democracy. For the question 'Where can you find the U.S. federal government?', among the choices washington d.c, canada, country, capitol building democracy, which is the most likely answer? Highlight what sets your choice apart from the others.
","2. The most likely answer is **(A) washington d.c**. Washington D.C. is the capital city of the United States and the seat of the federal government. You can find the U.S. federal government in Washington D.C. The other choices are less likely because they are either not locations (country, democracy) or not in the U.S. (canada, capitol building)."," is **(a) washington d.c**. washington d.c. is the capital city of the united states and the seat of the federal government. you can find the u.s. federal government in washington d.c. the other choices are less likely because they are either not locations (country, democracy) or not in the u.s. (canada, capitol building).

","{'washington d.c': 10, 'canada': 298, 'country': 258, 'capitol building': 306, 'democracy': 267}",washington d.c,contrastive,3.9055,washington d.c,washington d.c,washington d.c,washington d.c,6.5249999999999995,6.5249999999999995,True,58,0.4,7,1.0,2,bridge,"where can you find the u.s. federal government?</s>['washington d.c', 'canada', 'country', 'capitol building', 'democracy']","where can you find the u.s. federal government?</s>['washington d.c', 'canada', 'country', 'capitol building', 'democracy']||2. the most likely answer is **(a) washington d.c**. washington d.c. is the capital city of the united states and the seat of the federal government. you can find the u.s. federal government in washington d.c. the other choices are less likely because they are either not locations (country, democracy) or not in the u.s. (canada, capitol building).||contrastive"
398,Where might you use a forklift to stack boxes onto shelves?,"['loading dock', 'construction site', 'supermarket', 'construction yard', 'warehouse']","Questions: Where might you use a forklift to stack boxes onto shelves?, Choices: (A) loading dock, (B) construction site, (C) supermarket, (D) construction yard, (E) warehouse. Given the question 'Where might you use a forklift to stack boxes onto shelves?', which among the choices loading dock, construction site, supermarket, construction yard warehouse is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is **(E) warehouse**. A warehouse is a place where you might use a forklift to stack boxes onto shelves, as a forklift is a vehicle that can lift and move heavy loads and a warehouse is a place that stores goods in boxes. A conditional statement that explains this is: **If a place uses forklifts to stack boxes onto shelves, then it might be a warehouse.**","7. the correct answer is **(e) warehouse**. a warehouse is a place where you might use a forklift to stack boxes onto shelves, as a forklift is a vehicle that can lift and move heavy loads and a warehouse is a place that stores goods in boxes. a conditional statement that explains this is: **if a place uses forklifts to stack boxes onto shelves, then it might be a warehouse.**

",{'warehouse': 31},warehouse,if_else,4.013963414634147,warehouse,warehouse,warehouse,warehouse,6.5249999999999995,6.5249999999999995,True,70,0.2926829268292683,7,1.0,2,bridge,"where might you use a forklift to stack boxes onto shelves?</s>['loading dock', 'construction site', 'supermarket', 'construction yard', 'warehouse']","where might you use a forklift to stack boxes onto shelves?</s>['loading dock', 'construction site', 'supermarket', 'construction yard', 'warehouse']||7. the correct answer is **(e) warehouse**. a warehouse is a place where you might use a forklift to stack boxes onto shelves, as a forklift is a vehicle that can lift and move heavy loads and a warehouse is a place that stores goods in boxes. a conditional statement that explains this is: **if a place uses forklifts to stack boxes onto shelves, then it might be a warehouse.**||if_else"
399,James went across the street for food because his was contaminated. Where might he have gone?,"[""neighbor's house"", 'garage', 'table', 'military base', 'fairgrounds']","Questions: James went across the street for food because his was contaminated. Where might he have gone?, Choices: (A) neighbor's house, (B) garage, (C) table, (D) military base, (E) fairgrounds. For the question 'James went across the street for food because his was contaminated. Where might he have gone?', among the choices neighbor's house, garage, table, military base fairgrounds, which is the most likely answer? Highlight what sets your choice apart from the others.
","4. The most likely answer is **(A) neighbor's house**. James went across the street for food because his was contaminated. This implies that James needed to find a safe and nearby source of food. The other choices are not places where James would go for food. They are either too far (military base, fairgrounds) or too irrelevant (garage, table)."," is **(a) neighbor's house**. james went across the street for food because his was contaminated. this implies that james needed to find a safe and nearby source of food. the other choices are not places where james would go for food. they are either too far (military base, fairgrounds) or too irrelevant (garage, table).

","{""neighbor's house"": 10, 'garage': 307, 'table': 315, 'military base': 260, 'fairgrounds': 275}",neighbor's house,contrastive,3.9055,neighbor's house,neighbor's house,neighbor's house,neighbor's house,6.5249999999999995,6.5249999999999995,True,59,0.4,7,1.0,2,bridge,"james went across the street for food because his was contaminated. where might he have gone?</s>[""neighbor's house"", 'garage', 'table', 'military base', 'fairgrounds']","james went across the street for food because his was contaminated. where might he have gone?</s>[""neighbor's house"", 'garage', 'table', 'military base', 'fairgrounds']||4. the most likely answer is **(a) neighbor's house**. james went across the street for food because his was contaminated. this implies that james needed to find a safe and nearby source of food. the other choices are not places where james would go for food. they are either too far (military base, fairgrounds) or too irrelevant (garage, table).||contrastive"
400,"What is a great, but non-specific, overall benefit of exercise?","['good health', 'heart attacks', 'relaxation', 'rest', 'fatigue']","Questions: What is a great, but non-specific, overall benefit of exercise?, Choices: (A) good health, (B) heart attacks, (C) relaxation, (D) rest, (E) fatigue. Given the question 'What is a great, but non-specific, overall benefit of exercise?', which among the choices good health, heart attacks, relaxation, rest fatigue is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is **(A) good health**. A possible conditional statement for this question is: ""If you exercise regularly, then you might have good health."" This statement is true because exercise can improve your physical and mental health, by strengthening your muscles, bones, heart, lungs, immune system, mood, and more. The other choices are not benefits of exercise or are too specific or negative.","8. the correct answer is **(a) good health**. a possible conditional statement for this question is: ""if you exercise regularly, then you might have good health."" this statement is true because exercise can improve your physical and mental health, by strengthening your muscles, bones, heart, lungs, immune system, mood, and more. the other choices are not benefits of exercise or are too specific or negative.

",{'good health': 31},good health,if_else,4.013724489795919,good health,good health,good health,good health,6.5249999999999995,6.5249999999999995,True,65,0.16326530612244897,7,1.0,2,bridge,"what is a great, but non-specific, overall benefit of exercise?</s>['good health', 'heart attacks', 'relaxation', 'rest', 'fatigue']","what is a great, but non-specific, overall benefit of exercise?</s>['good health', 'heart attacks', 'relaxation', 'rest', 'fatigue']||8. the correct answer is **(a) good health**. a possible conditional statement for this question is: ""if you exercise regularly, then you might have good health."" this statement is true because exercise can improve your physical and mental health, by strengthening your muscles, bones, heart, lungs, immune system, mood, and more. the other choices are not benefits of exercise or are too specific or negative.||if_else"
401,Bald eagles can be spotted more often in the northern versus the southern reaches of what range?,"['on the moon', 'rocky mountains', 'chemotherapy', 'utah', 'british columbia']","Questions: Bald eagles can be spotted more often in the northern versus the southern reaches of what range?, Choices: (A) on the moon, (B) rocky mountains, (C) chemotherapy, (D) utah, (E) british columbia. For the question 'Bald eagles can be spotted more often in the northern versus the southern reaches of what range?', among the choices on the moon, rocky mountains, chemotherapy, utah british columbia, which is the most likely answer? Highlight what sets your choice apart from the others.
","5. The most likely answer is (B) rocky mountains. Bald eagles can be spotted more often in the northern versus the southern reaches of what range? They can be spotted more often in the northern versus the southern reaches of the rocky mountains, which is a major mountain range in western North America that spans from Canada to the United States. The other choices are less likely because on the moon, underwater, and chemotherapy are not places where bald eagles can be found, and Utah and British Columbia are not ranges but states or provinces."," is (b) rocky mountains. bald eagles can be spotted more often in the northern versus the southern reaches of what range? they can be spotted more often in the northern versus the southern reaches of the rocky mountains, which is a major mountain range in western north america that spans from canada to the united states. the other choices are less likely because on the moon, underwater, and chemotherapy are not places where bald eagles can be found, and utah and british columbia are not ranges but states or provinces.

","{'on the moon': 365, 'rocky mountains': 8, 'chemotherapy': 394, 'utah': 458, 'british columbia': 467}",rocky mountains,contrastive,3.9055,rocky mountains,rocky mountains,rocky mountains,rocky mountains,6.5249999999999995,6.5249999999999995,True,95,0.4,7,1.0,2,bridge,"bald eagles can be spotted more often in the northern versus the southern reaches of what range?</s>['on the moon', 'rocky mountains', 'chemotherapy', 'utah', 'british columbia']","bald eagles can be spotted more often in the northern versus the southern reaches of what range?</s>['on the moon', 'rocky mountains', 'chemotherapy', 'utah', 'british columbia']||5. the most likely answer is (b) rocky mountains. bald eagles can be spotted more often in the northern versus the southern reaches of what range? they can be spotted more often in the northern versus the southern reaches of the rocky mountains, which is a major mountain range in western north america that spans from canada to the united states. the other choices are less likely because on the moon, underwater, and chemotherapy are not places where bald eagles can be found, and utah and british columbia are not ranges but states or provinces.||contrastive"
402,When having food it is common to do what other act of consumption?,"['drinking', 'playing poker', 'sit', 'talk', 'being greedy']","Questions: When having food it is common to do what other act of consumption?, Choices: (A) drinking, (B) playing poker, (C) sit, (D) talk, (E) being greedy. Given the question 'When having food it is common to do what other act of consumption?', which among the choices drinking, playing poker, sit, talk being greedy is the correct answer? Explain your reasoning using conditional statements.
",1. The correct answer is (A) drinking. A possible explanation using conditional statements is: ``` if (having food) { it is common to do (drinking); } ```,"1. the correct answer is (a) drinking. a possible explanation using conditional statements is:

```
if (having food) {
  it is common to do (drinking);
}
```

",{'drinking': 29},drinking,if_else,4.013552631578948,drinking,drinking,drinking,drinking,6.5249999999999995,6.5249999999999995,True,27,0.42105263157894735,7,1.0,2,bridge,"when having food it is common to do what other act of consumption?</s>['drinking', 'playing poker', 'sit', 'talk', 'being greedy']","when having food it is common to do what other act of consumption?</s>['drinking', 'playing poker', 'sit', 'talk', 'being greedy']||1. the correct answer is (a) drinking. a possible explanation using conditional statements is: ``` if (having food) { it is common to do (drinking); } ```||if_else"
403,When you fight inflation you expect to see what at stores?,"['lower prices', 'raise interest rates', 'more demand', 'more money', 'have money']","Questions: When you fight inflation you expect to see what at stores?, Choices: (A) lower prices, (B) raise interest rates, (C) more demand, (D) more money, (E) have money. For the question 'When you fight inflation you expect to see what at stores?', among the choices lower prices, raise interest rates, more demand, more money have money, which is the most likely answer? Highlight what sets your choice apart from the others.
","10. The most likely answer is **(A) lower prices**. Lower prices mean that the cost or value of something is reduced or decreased. When you fight inflation, you expect to see lower prices at stores because inflation means a general increase in prices and a fall in the purchasing value of money. The other choices are not things that you expect to see at stores when you fight inflation, but rather things that you may do, have, or face in relation to inflation."," is **(a) lower prices**. lower prices mean that the cost or value of something is reduced or decreased. when you fight inflation, you expect to see lower prices at stores because inflation means a general increase in prices and a fall in the purchasing value of money. the other choices are not things that you expect to see at stores when you fight inflation, but rather things that you may do, have, or face in relation to inflation.",{'lower prices': 10},lower prices,contrastive,3.905416666666667,lower prices,lower prices,lower prices,lower prices,6.5249999999999995,6.5249999999999995,True,83,0.2708333333333333,7,1.0,2,bridge,"when you fight inflation you expect to see what at stores?</s>['lower prices', 'raise interest rates', 'more demand', 'more money', 'have money']","when you fight inflation you expect to see what at stores?</s>['lower prices', 'raise interest rates', 'more demand', 'more money', 'have money']||10. the most likely answer is **(a) lower prices**. lower prices mean that the cost or value of something is reduced or decreased. when you fight inflation, you expect to see lower prices at stores because inflation means a general increase in prices and a fall in the purchasing value of money. the other choices are not things that you expect to see at stores when you fight inflation, but rather things that you may do, have, or face in relation to inflation.||contrastive"
404,"Louisiana is one of fifty, together they make up the what?","['deep south', 'united states', 'gulf states', 'swamp', ""98 of world's crayfish""]","Questions: Louisiana is one of fifty, together they make up the what?, Choices: (A) deep south, (B) united states, (C) gulf states, (D) swamp, (E) 98 of world's crayfish. Given the question 'Louisiana is one of fifty, together they make up the what?', which among the choices deep south, united states, gulf states, swamp 98 of world's crayfish is the correct answer? Explain your reasoning using conditional statements.
","5. The correct answer is (B) united states. A possible conditional statement for this question is: **If** a state is one of fifty, **then** it is part of the united states of America.","5. the correct answer is (b) united states. a possible conditional statement for this question is: **if** a state is one of fifty, **then** it is part of the united states of america.
",{'united states': 29},united states,if_else,4.013333333333334,united states,united states,united states,united states,6.5249999999999995,6.5249999999999995,True,33,0.2916666666666667,7,1.0,2,bridge,"louisiana is one of fifty, together they make up the what?</s>['deep south', 'united states', 'gulf states', 'swamp', ""98 of world's crayfish""]","louisiana is one of fifty, together they make up the what?</s>['deep south', 'united states', 'gulf states', 'swamp', ""98 of world's crayfish""]||5. the correct answer is (b) united states. a possible conditional statement for this question is: **if** a state is one of fifty, **then** it is part of the united states of america.||if_else"
405,Where might a snake hide?,"['clouds', 'tropical forest', 'hollow log', 'arid climate', 'petting zoo']","Questions: Where might a snake hide?, Choices: (A) clouds, (B) tropical forest, (C) hollow log, (D) arid climate, (E) petting zoo. For the question 'Where might a snake hide?', among the choices clouds, tropical forest, hollow log, arid climate petting zoo, which is the most likely answer? Highlight what sets your choice apart from the others.
","5. The most likely answer is **(C) hollow log**. A snake might hide in a hollow log, as hollow logs provide shelter, camouflage, and warmth for snakes. The other choices are less likely because a snake would not hide in the clouds, as snakes are terrestrial animals. A tropical forest is also too broad and does not specify where in the forest the snake would hide. An arid climate is not a place but a condition, and a petting zoo is where snakes would be exposed not hidden."," is **(c) hollow log**. a snake might hide in a hollow log, as hollow logs provide shelter, camouflage, and warmth for snakes. the other choices are less likely because a snake would not hide in the clouds, as snakes are terrestrial animals. a tropical forest is also too broad and does not specify where in the forest the snake would hide. an arid climate is not a place but a condition, and a petting zoo is where snakes would be exposed not hidden.

","{'clouds': 199, 'tropical forest': 244, 'hollow log': 10, 'arid climate': 344, 'petting zoo': 395}",hollow log,contrastive,3.904423076923077,hollow log,hollow log,hollow log,hollow log,6.5249999999999995,6.5249999999999995,True,88,0.2692307692307692,7,1.0,2,bridge,"where might a snake hide?</s>['clouds', 'tropical forest', 'hollow log', 'arid climate', 'petting zoo']","where might a snake hide?</s>['clouds', 'tropical forest', 'hollow log', 'arid climate', 'petting zoo']||5. the most likely answer is **(c) hollow log**. a snake might hide in a hollow log, as hollow logs provide shelter, camouflage, and warmth for snakes. the other choices are less likely because a snake would not hide in the clouds, as snakes are terrestrial animals. a tropical forest is also too broad and does not specify where in the forest the snake would hide. an arid climate is not a place but a condition, and a petting zoo is where snakes would be exposed not hidden.||contrastive"
406,You should probably have something healthier than just eat ice cream if you what?,"['were hungry', 'depressed', 'cool down', 'exercise', 'let melt in mouth']","Questions: You should probably have something healthier than just eat ice cream if you what?, Choices: (A) were hungry, (B) depressed, (C) cool down, (D) exercise, (E) let melt in mouth. Given the question 'You should probably have something healthier than just eat ice cream if you what?', which among the choices were hungry, depressed, cool down, exercise let melt in mouth is the correct answer? Explain your reasoning using conditional statements.
","6. The correct answer is (A) were hungry. Ice cream is a sweet and cold dessert that is made of frozen cream, sugar, and flavorings. It is not very nutritious and can cause weight gain and tooth decay if eaten too much. A conditional statement that explains this is: **If** you were hungry, **then** you should probably have something healthier than just eat ice cream.","6. the correct answer is (a) were hungry. ice cream is a sweet and cold dessert that is made of frozen cream, sugar, and flavorings. it is not very nutritious and can cause weight gain and tooth decay if eaten too much. a conditional statement that explains this is: **if** you were hungry, **then** you should probably have something healthier than just eat ice cream.

",{'were hungry': 29},were hungry,if_else,4.013333333333334,were hungry,were hungry,were hungry,were hungry,6.5249999999999995,6.5249999999999995,True,65,0.2916666666666667,7,1.0,2,bridge,"you should probably have something healthier than just eat ice cream if you what?</s>['were hungry', 'depressed', 'cool down', 'exercise', 'let melt in mouth']","you should probably have something healthier than just eat ice cream if you what?</s>['were hungry', 'depressed', 'cool down', 'exercise', 'let melt in mouth']||6. the correct answer is (a) were hungry. ice cream is a sweet and cold dessert that is made of frozen cream, sugar, and flavorings. it is not very nutritious and can cause weight gain and tooth decay if eaten too much. a conditional statement that explains this is: **if** you were hungry, **then** you should probably have something healthier than just eat ice cream.||if_else"
