premise,hypothesis,prompt,rationale
"I went to eat in a restaurant, but I left because the person at the front wasn't what?","['drinking wine', 'make reservations', 'polite', 'spit on me', 'prepared to pay']","Questions: I went to eat in a restaurant, but I left because the person at the front wasn't what?, Choices: (A) drinking wine, (B) make reservations, (C) polite, (D) spit on me, (E) prepared to pay. What is the commonly agreed-upon answer to the question 'I went to eat in a restaurant, but I left because the person at the front wasn't what?' with options drinking wine, make reservations, polite, spit on me prepared to pay? Justify your answer based on general knowledge. 
","1. The commonly agreed-upon answer to the question 'I went to eat in a restaurant, but I left because the person at the front wasn't what?' is **(C) polite**. A possible justification is that being polite is a basic expectation for customer service, and if the person at the front was rude or disrespectful, it would make the customer feel unwelcome and uncomfortable. The other options are either irrelevant (drinking wine, make reservations, prepared to pay) or extreme (spit on me).

"
"I wish to attach two pieces of paper without using glue, what should I use?","['stick', 'pantry', 'office', 'desk drawer', 'stapler']","Questions: I wish to attach two pieces of paper without using glue, what should I use?, Choices: (A) stick, (B) pantry, (C) office, (D) desk drawer, (E) stapler. What is the commonly agreed-upon answer to the question 'I wish to attach two pieces of paper without using glue, what should I use?' with options stick, pantry, office, desk drawer stapler? Justify your answer based on general knowledge. 
","2. The commonly agreed-upon answer to the question 'I wish to attach two pieces of paper without using glue, what should I use?' is **(E) stapler**. A possible justification is that a stapler is a device that can fasten two or more sheets of paper together by driving a metal staple through them and folding the ends. The other options are either not suitable for attaching paper (stick, pantry, office) or not specific enough (desk drawer).

"
"If I have to pass through a ticket booth to see a concert, where is the concert?","['venue', 'amusement park', 'fairgrounds', 'toll plaza', 'auditorium']","Questions: If I have to pass through a ticket booth to see a concert, where is the concert?, Choices: (A) venue, (B) amusement park, (C) fairgrounds, (D) toll plaza, (E) auditorium. What is the commonly agreed-upon answer to the question 'If I have to pass through a ticket booth to see a concert, where is the concert?' with options venue, amusement park, fairgrounds, toll plaza auditorium? Justify your answer based on general knowledge. 
","3. The commonly agreed-upon answer to the question 'If I have to pass through a ticket booth to see a concert, where is the concert?' is **(A) venue**. A possible justification is that a venue is a place where an event or activity takes place, such as a concert. The other options are either too broad (amusement park, fairgrounds) or not related to concerts (toll plaza, auditorium).

"
What can I find that is about 4.5% alcohol?,"['beer', 'wine', 'pub', 'uncle joe', 'fraternity house']","Questions: What can I find that is about 4.5% alcohol?, Choices: (A) beer, (B) wine, (C) pub, (D) uncle joe, (E) fraternity house. What is the commonly agreed-upon answer to the question 'What can I find that is about 4.5% alcohol?' with options beer, wine, pub, uncle joe fraternity house? Justify your answer based on general knowledge. 
",4. The commonly agreed-upon answer to the question 'What can I find that is about 4.
What can occur in fencing if you are not careful?,"['competition', 'severe injuries', 'fever', 'perspiration', 'small cuts']","Questions: What can occur in fencing if you are not careful?, Choices: (A) competition, (B) severe injuries, (C) fever, (D) perspiration, (E) small cuts. What is the commonly agreed-upon answer to the question 'What can occur in fencing if you are not careful?' with options competition, severe injuries, fever, perspiration small cuts? Justify your answer based on general knowledge. 
","5% alcohol?' is **(A) beer**. A possible justification is that beer is a fermented drink made from grains, hops, yeast, and water, and it typically has an alcohol content of around 4.5%. The other options are either too high in alcohol (wine) or not drinks at all (pub, uncle joe, fraternity house).

5. The commonly agreed-upon answer to the question 'What can occur in fencing if you are not careful?' is **(B) severe injuries**. A possible justification is that fencing is a sport that involves using a sword to attack or defend against an opponent, and if one is not careful, one can get hurt by the blade, the tip, or the force of the impact. The other options are either too mild (competition, fever, perspiration, small cuts) or not related to fencing (fever).

"
What can occur in fencing when it is really hot?,"['puncture wound', 'drinking', 'perspiration', 'severe injuries', 'competition']","Questions: What can occur in fencing when it is really hot?, Choices: (A) puncture wound, (B) drinking, (C) perspiration, (D) severe injuries, (E) competition. What is the commonly agreed-upon answer to the question 'What can occur in fencing when it is really hot?' with options puncture wound, drinking, perspiration, severe injuries competition? Justify your answer based on general knowledge. 
","6. The commonly agreed-upon answer to the question 'What can occur in fencing when it is really hot?' is **(C) perspiration**. A possible justification is that perspiration is the process of sweating to cool down the body, and it can occur in fencing when it is really hot, especially since fencing requires wearing protective clothing and equipment. The other options are either too severe (puncture wound, severe injuries) or not related to fencing (drinking, competition).

"
What can one do better after learning about a subject?,"['form opinions', 'change', 'headache', 'advance', 'start reproduction']","Questions: What can one do better after learning about a subject?, Choices: (A) form opinions, (B) change, (C) headache, (D) advance, (E) start reproduction. What is the commonly agreed-upon answer to the question 'What can one do better after learning about a subject?' with options form opinions, change, headache, advance start reproduction? Justify your answer based on general knowledge. 
","7. The commonly agreed-upon answer to the question 'What can one do better after learning about a subject?' is **(A) form opinions**. A possible justification is that forming opinions is the ability to express one's thoughts, beliefs, or judgments about a subject, and it can be done better after learning about it, since one would have more knowledge and understanding. The other options are either too vague (change, advance) or not related to learning (headache, start reproduction).

"
What can smoking lead to?,"['ill health', 'heart attach', 'lung disease', 'death', 'pleasure']","Questions: What can smoking lead to?, Choices: (A) ill health, (B) heart attach, (C) lung disease, (D) death, (E) pleasure. What is the commonly agreed-upon answer to the question 'What can smoking lead to?' with options ill health, heart attach, lung disease, death pleasure? Justify your answer based on general knowledge. 
","8. The commonly agreed-upon answer to the question 'What can smoking lead to?' is **(D) death**. A possible justification is that smoking is the act of inhaling and exhaling the smoke of tobacco or other substances, and it can lead to death, since it can cause various diseases and complications, such as cancer, heart disease, stroke, and chronic obstructive pulmonary disease. The other options are either too mild (ill health, pleasure) or not specific enough (heart attach, lung disease).

"
What can some day be combined to form?,"['hackday', 'morning', 'twenty four', 'week', 'night']","Questions: What can some day be combined to form?, Choices: (A) hackday, (B) morning, (C) twenty four, (D) week, (E) night. What is the commonly agreed-upon answer to the question 'What can some day be combined to form?' with options hackday, morning, twenty four, week night? Justify your answer based on general knowledge. 
","9. The commonly agreed-upon answer to the question 'What can some day be combined to form?' is **(D) week**. A possible justification is that a week is a period of seven days, and it can be formed by combining some days, such as Monday, Tuesday, Wednesday, etc. The other options are either not periods of time (hackday, morning, night) or not divisible by seven (twenty four).

"
What can someone do after going to bed?,"['pregnancy', 'drowsiness', 'insomnia', 'make a sandwich', 'sleeping in']","Questions: What can someone do after going to bed?, Choices: (A) pregnancy, (B) drowsiness, (C) insomnia, (D) make a sandwich, (E) sleeping in. What is the commonly agreed-upon answer to the question 'What can someone do after going to bed?' with options pregnancy, drowsiness, insomnia, make a sandwich sleeping in? Justify your answer based on general knowledge. 
","10. The commonly agreed-upon answer to the question 'What can someone do after going to bed?' is **(E) sleeping in**. A possible justification is that sleeping in is the act of staying in bed longer than usual, and it can be done after going to bed, since one would have already fallen asleep. The other options are either not related to going to bed (pregnancy, make a sandwich) or not desirable (drowsiness, insomnia)."
What can someone do to end relaxing?,"['feeling better', 'invigorating', 'sleeping', 'stress', 'deep breathing']","Questions: What can someone do to end relaxing?, Choices: (A) feeling better, (B) invigorating, (C) sleeping, (D) stress, (E) deep breathing. What is the commonly agreed-upon answer to the question 'What can someone do to end relaxing?' with options feeling better, invigorating, sleeping, stress deep breathing? Justify your answer based on general knowledge. 
","1. The commonly agreed-upon answer to the question 'What can someone do to end relaxing?' is **(D) stress**. This is because stress is the opposite of relaxation, and it can disrupt the calm and peaceful state of mind that someone has when they are relaxing. Feeling better, invigorating, sleeping, and deep breathing are all activities that can enhance or prolong relaxation, not end it.

"
What can someone feeling happiness fall into?,"['lead to laughter', 'love', 'laughter', 'smiles', 'tears']","Questions: What can someone feeling happiness fall into?, Choices: (A) lead to laughter, (B) love, (C) laughter, (D) smiles, (E) tears. What is the commonly agreed-upon answer to the question 'What can someone feeling happiness fall into?' with options lead to laughter, love, laughter, smiles tears? Justify your answer based on general knowledge. 
","2. The commonly agreed-upon answer to the question 'What can someone feeling happiness fall into?' is **(B) love**. This is because love is a strong emotion that can be triggered by happiness, and it can also deepen the happiness that someone feels. Lead to laughter, laughter, smiles, and tears are all possible outcomes or expressions of happiness, but they are not something that someone can fall into.

"
Two bookends were on the shelf.  They supported a line of what?,"['librarian', 'pair', 'school library', 'library book', 'bookshelf']","Questions: Two bookends were on the shelf.  They supported a line of what?, Choices: (A) librarian, (B) pair, (C) school library, (D) library book, (E) bookshelf. What is the commonly agreed-upon answer to the question 'Two bookends were on the shelf.  They supported a line of what?' with options librarian, pair, school library, library book bookshelf? Justify your answer based on general knowledge. 
","3. The commonly agreed-upon answer to the question 'Two bookends were on the shelf. They supported a line of what?' is **(D) library book**. This is because bookends are usually used to hold books in place on a shelf, and library books are the type of books that are found in a library. Librarian, pair, school library, and bookshelf are all related to books, but they are not the direct objects that bookends support.

"
"He finally found someone as ugly as him, knowing he wouldn't be the one sticking out was what?","['gorgeous', 'handsome', 'pleasing', 'glorious', 'pretty beautiful']","Questions: He finally found someone as ugly as him, knowing he wouldn't be the one sticking out was what?, Choices: (A) gorgeous, (B) handsome, (C) pleasing, (D) glorious, (E) pretty beautiful. What is the commonly agreed-upon answer to the question 'He finally found someone as ugly as him, knowing he wouldn't be the one sticking out was what?' with options gorgeous, handsome, pleasing, glorious pretty beautiful? Justify your answer based on general knowledge. 
","4. The commonly agreed-upon answer to the question 'He finally found someone as ugly as him, knowing he wouldn't be the one sticking out was what?' is **(C) pleasing**. This is because pleasing means giving satisfaction or enjoyment, and finding someone who shares a similar trait or characteristic can be pleasing to some people. Gorgeous, handsome, glorious, and pretty beautiful are all words that describe attractiveness, which is the opposite of ugliness.

"
"He finished his business, he got up and gave the toilet a what?","['flushed', 'flush', 'refill', 'clear', 'smell bad']","Questions: He finished his business, he got up and gave the toilet a what?, Choices: (A) flushed, (B) flush, (C) refill, (D) clear, (E) smell bad. What is the commonly agreed-upon answer to the question 'He finished his business, he got up and gave the toilet a what?' with options flushed, flush, refill, clear smell bad? Justify your answer based on general knowledge. 
","5. The commonly agreed-upon answer to the question 'He finished his business, he got up and gave the toilet a what?' is **(B) flush**. This is because flush means to clean or rinse something with a sudden flow of water, and it is the usual action that people do after using the toilet. Flushed, refill, clear, and smell bad are all words that can be associated with the toilet, but they are not the verbs that describe the act of flushing.

"
"He finished installing a swinging hinge on both parts, she had always wanted a fancy what?","['swing door', 'gate', 'french door', 'car door', 'exterior door']","Questions: He finished installing a swinging hinge on both parts, she had always wanted a fancy what?, Choices: (A) swing door, (B) gate, (C) french door, (D) car door, (E) exterior door. What is the commonly agreed-upon answer to the question 'He finished installing a swinging hinge on both parts, she had always wanted a fancy what?' with options swing door, gate, french door, car door exterior door? Justify your answer based on general knowledge. 
","6. The commonly agreed-upon answer to the question 'He finished installing a swinging hinge on both parts, she had always wanted a fancy what?' is **(C) french door**. This is because a french door is a type of door that has two parts that can swing open or closed, and it is often considered a fancy or elegant feature in a house. Swing door, gate, car door, and exterior door are all types of doors, but they do not necessarily have a swinging hinge on both parts.

"
"He followed the train tracks hoping to get home, he had gotten lost in the Yooperland where?","['ghetto', 'michigan', 'new york', 'canada', 'train station']","Questions: He followed the train tracks hoping to get home, he had gotten lost in the Yooperland where?, Choices: (A) ghetto, (B) michigan, (C) new york, (D) canada, (E) train station. What is the commonly agreed-upon answer to the question 'He followed the train tracks hoping to get home, he had gotten lost in the Yooperland where?' with options ghetto, michigan, new york, canada train station? Justify your answer based on general knowledge. 
","7. The commonly agreed-upon answer to the question 'He followed the train tracks hoping to get home, he had gotten lost in the Yooperland where?' is **(B) michigan**. This is because Yooperland is a nickname for the Upper Peninsula of Michigan, which is a region that is separated from the rest of the state by Lake Superior and Lake Michigan. Ghetto, new york, canada, and train station are all places, but they are not the locations of Yooperland.

"
"He found it odd that while attending lecture the professor got preachy, and even weirder when his fellow students started to what?","['applaud', 'laughed', 'learning', 'taking notes', 'fall asleep']","Questions: He found it odd that while attending lecture the professor got preachy, and even weirder when his fellow students started to what?, Choices: (A) applaud, (B) laughed, (C) learning, (D) taking notes, (E) fall asleep. What is the commonly agreed-upon answer to the question 'He found it odd that while attending lecture the professor got preachy, and even weirder when his fellow students started to what?' with options applaud, laughed, learning, taking notes fall asleep? Justify your answer based on general knowledge. 
","8. The commonly agreed-upon answer to the question 'He found it odd that while attending lecture the professor got preachy, and even weirder when his fellow students started to what?' is **(A) applaud**. This is because applaud means to clap one's hands as a sign of approval or praise, and it is an odd or weird reaction to a preachy lecture, which is usually boring or annoying. Laughed, learning, taking notes, and fall asleep are all possible responses to a lecture, but they are not as odd or weird as applauding.

"
"He got tickets to go to performance of his idol, he had a lot of what for him?","['experience', 'statue', 'applaud', 'admiration', 'make reservations']","Questions: He got tickets to go to performance of his idol, he had a lot of what for him?, Choices: (A) experience, (B) statue, (C) applaud, (D) admiration, (E) make reservations. What is the commonly agreed-upon answer to the question 'He got tickets to go to performance of his idol, he had a lot of what for him?' with options experience, statue, applaud, admiration make reservations? Justify your answer based on general knowledge. 
","9. The commonly agreed-upon answer to the question 'He got tickets to go to performance of his idol, he had a lot of what for him?' is **(D) admiration**. This is because admiration means to respect or look up to someone, and it is a common feeling that people have for their idols, who are usually celebrities or role models. Experience, statue, applaud, and make reservations are all things that can be related to going to a performance, but they are not the emotions that someone has for their idol.

"
"He left camp following the river down below, his partnered remained where?","['upstairs', 'inside', 'over', 'upstream', 'above']","Questions: He left camp following the river down below, his partnered remained where?, Choices: (A) upstairs, (B) inside, (C) over, (D) upstream, (E) above. What is the commonly agreed-upon answer to the question 'He left camp following the river down below, his partnered remained where?' with options upstairs, inside, over, upstream above? Justify your answer based on general knowledge. 
","10. The commonly agreed-upon answer to the question 'He left camp following the river down below, his partnered remained where?' is **(D) upstream**. This is because upstream means in the opposite direction of the current of a river, and it is the logical place where someone would remain if their partner left following the river down below. Upstairs, inside, over, and above are all words that indicate a higher position, but they are not the specific terms that describe the location of someone who stays at the camp while their partner follows the river."
"He liked to write every address out on an index card, then he would sort and store them in his what?","['office supply store', 'library', 'address book', 'oral report', 'card catalogue']","Questions: He liked to write every address out on an index card, then he would sort and store them in his what?, Choices: (A) office supply store, (B) library, (C) address book, (D) oral report, (E) card catalogue. What is the commonly agreed-upon answer to the question 'He liked to write every address out on an index card, then he would sort and store them in his what?' with options office supply store, library, address book, oral report card catalogue? Justify your answer based on general knowledge. 
","1. The commonly agreed-upon answer to the question 'He liked to write every address out on an index card, then he would sort and store them in his what?' is **(E) card catalogue**. A card catalogue is a system of organizing information on cards, usually alphabetically, that can be used to locate books, documents, or other items in a library or collection. An address book is a more specific term for a book or electronic device that stores contact information, such as names, addresses, phone numbers, and email addresses. An office supply store, a library, and an oral report are not places where one would store index cards with addresses.

"
What do you have to be to run after ball fast?,"['look first', 'have legs', 'obese', 'not fat', 'catching']","Questions: What do you have to be to run after ball fast?, Choices: (A) look first, (B) have legs, (C) obese, (D) not fat, (E) catching. What is the commonly agreed-upon answer to the question 'What do you have to be to run after ball fast?' with options look first, have legs, obese, not fat catching? Justify your answer based on general knowledge. 
","2. The commonly agreed-upon answer to the question 'What do you have to be to run after ball fast?' is **(B) have legs**. Having legs is a necessary condition for running, which is a form of locomotion that involves moving quickly on foot. The other options are not essential for running, although they may affect one's speed or performance. Looking first, catching, and not being fat are skills or attributes that may help one run after a ball, but they are not required. Being obese is a condition that may hinder one's ability to run, but it does not prevent it.

"
What do you have to clean up after a party?,"[""son's room"", 'dishwasher', 'party', 'dish washer', 'dining room']","Questions: What do you have to clean up after a party?, Choices: (A) son's room, (B) dishwasher, (C) party, (D) dish washer, (E) dining room. What is the commonly agreed-upon answer to the question 'What do you have to clean up after a party?' with options son's room, dishwasher, party, dish washer dining room? Justify your answer based on general knowledge. 
","3. The commonly agreed-upon answer to the question 'What do you have to clean up after a party?' is **(C) party**. A party is a social gathering of people who are invited by a host for the purposes of socializing, entertainment, or celebration. After a party, there may be various things that need to be cleaned up, such as food, drinks, dishes, trash, decorations, or furniture. The other options are not specific to a party, and may or may not need to be cleaned up depending on the situation. A son's room, a dishwasher, a dish washer, and a dining room are places or objects that may be involved in a party, but they are not synonymous with a party.

"
What do you have to do at the store when you're buying beer?,"['stupidity', 'fill bottles', 'have fun', 'problems', 'spend money']","Questions: What do you have to do at the store when you're buying beer?, Choices: (A) stupidity, (B) fill bottles, (C) have fun, (D) problems, (E) spend money. What is the commonly agreed-upon answer to the question 'What do you have to do at the store when you're buying beer?' with options stupidity, fill bottles, have fun, problems spend money? Justify your answer based on general knowledge. 
","4. The commonly agreed-upon answer to the question 'What do you have to do at the store when you're buying beer?' is **(E) spend money**. Spending money is the act of exchanging a certain amount of currency for goods or services. Buying beer is a specific example of spending money, as beer is a product that is sold at stores for a certain price. The other options are not directly related to buying beer, and may have positive or negative connotations depending on the context. Stupidity, fill bottles, have fun, and problems are words or phrases that may describe one's attitude, behavior, or outcome when buying beer, but they are not actions that one has to do.

"
What do you have to do in a boat to bring home fish?,"['go to market', 'reconsider', 'buy vegetable', 'go fishing', 'buy aquarium first']","Questions: What do you have to do in a boat to bring home fish?, Choices: (A) go to market, (B) reconsider, (C) buy vegetable, (D) go fishing, (E) buy aquarium first. What is the commonly agreed-upon answer to the question 'What do you have to do in a boat to bring home fish?' with options go to market, reconsider, buy vegetable, go fishing buy aquarium first? Justify your answer based on general knowledge. 
","5. The commonly agreed-upon answer to the question 'What do you have to do in a boat to bring home fish?' is **(D) go fishing**. Fishing is the activity of catching fish, either for food, sport, or recreation. Fishing usually involves using a rod, a line, a hook, and a bait or lure to attract and capture fish. Fishing can be done from various locations, such as a shore, a pier, a bridge, or a boat. The other options are not relevant to fishing, and may be nonsensical or contradictory. Going to market, buying vegetable, and buying aquarium first are actions that one may do before or after fishing, but not during fishing. Reconsidering is a mental process that one may do at any time, but it does not imply fishing"
What do you have to do to get something from a store?,"['steal', 'purchase', 'work hard', 'proactive', 'reach for']","Questions: What do you have to do to get something from a store?, Choices: (A) steal, (B) purchase, (C) work hard, (D) proactive, (E) reach for. What is the commonly agreed-upon answer to the question 'What do you have to do to get something from a store?' with options steal, purchase, work hard, proactive reach for? Justify your answer based on general knowledge. 
",
What do you have to do to learn to play violin?,"['tune', 'practise', 'relaxing', 'ask questions', 'take lessons']","Questions: What do you have to do to learn to play violin?, Choices: (A) tune, (B) practise, (C) relaxing, (D) ask questions, (E) take lessons. What is the commonly agreed-upon answer to the question 'What do you have to do to learn to play violin?' with options tune, practise, relaxing, ask questions take lessons? Justify your answer based on general knowledge. 
",
What do you have to pay when you are getting paid?,"['paying bills', 'you have to pay your debts', 'satisfaction', 'income tax', 'sorrow']","Questions: What do you have to pay when you are getting paid?, Choices: (A) paying bills, (B) you have to pay your debts, (C) satisfaction, (D) income tax, (E) sorrow. What is the commonly agreed-upon answer to the question 'What do you have to pay when you are getting paid?' with options paying bills, you have to pay your debts, satisfaction, income tax sorrow? Justify your answer based on general knowledge. 
",
What do you have when you are learning?,"['attention', 'attention', 'study', 'thought', 'exposure']","Questions: What do you have when you are learning?, Choices: (A) attention, (B) attention, (C) study, (D) thought, (E) exposure. What is the commonly agreed-upon answer to the question 'What do you have when you are learning?' with options attention, attention, study, thought exposure? Justify your answer based on general knowledge. 
",
What do you hold the handle of after going to Starbucks?,"['gripping', 'briefcase', 'carry object', 'frying pan', 'coffee cup']","Questions: What do you hold the handle of after going to Starbucks?, Choices: (A) gripping, (B) briefcase, (C) carry object, (D) frying pan, (E) coffee cup. What is the commonly agreed-upon answer to the question 'What do you hold the handle of after going to Starbucks?' with options gripping, briefcase, carry object, frying pan coffee cup? Justify your answer based on general knowledge. 
",.
What do you hope to achieve when finding information about manners?,"['understanding of', 'solution to problem', 'polite', 'being able to use', 'know how to act']","Questions: What do you hope to achieve when finding information about manners?, Choices: (A) understanding of, (B) solution to problem, (C) polite, (D) being able to use, (E) know how to act. What is the commonly agreed-upon answer to the question 'What do you hope to achieve when finding information about manners?' with options understanding of, solution to problem, polite, being able to use know how to act? Justify your answer based on general knowledge. 
","1. The commonly agreed-upon answer to the question 'What do you hope to achieve when finding information about manners?' is **(E) know how to act**. This is because manners are the rules and norms of social behavior that people follow in different situations and cultures. By finding information about manners, one can learn how to act appropriately and respectfully in various contexts.

"
