Unnamed: 0,premise,hypothesis,prompt,rationale,split,correct_index,LLM_answer,judge_source,judge_score,candidate_label,gold_label,paper_gold_label,voted_label,voted_label_support,voted_label_margin,label_match,word_count,overlap_score,agreement_count,agreement_ratio
10,Black dog climbs over fallen logs or boards.,The black dog is climbing over something in its path.,"Premise: Black dog climbs over fallen logs or boards., Hypothesis: The black dog is climbing over something in its path.. For the premise 'Black dog climbs over fallen logs or boards.' and hypothesis The black dog is climbing over something in its path., what is the correct answer among the options ""entailment"", ""neutral"", ""contradiction""? Explain the cause-and-effect relationship between the question and your chosen answer.
","9. The correct answer is **entailment**. This means that the hypothesis is logically implied by the premise. The premise states that the dog climbs over fallen logs or boards, which implies that the dog is climbing over something in its path. The hypothesis, therefore, follows from the premise.","9. the correct answer is **entailment**. this means that the hypothesis is logically implied by the premise. the premise states that the dog climbs over fallen logs or boards, which implies that the dog is climbing over something in its path. the hypothesis, therefore, follows from the premise.

",{'entailment': 27},entailment,causal,19.909613,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,48,0.451613,7,1.0
11,A child with a brightly colored shirt plays outside.,The child is outdoors in his bright colored shirt.,"Premise: A child with a brightly colored shirt plays outside., Hypothesis: The child is outdoors in his bright colored shirt.. For the premise 'A child with a brightly colored shirt plays outside.' and hypothesis The child is outdoors in his bright colored shirt., what is the correct answer among the options ""entailment"", ""neutral"", ""contradiction""? Explain the cause-and-effect relationship between the question and your chosen answer.
","9. The correct answer is **entailment**. This means that the hypothesis is true if the premise is true. The cause-and-effect relationship is that the premise implies that the child is outdoors in his bright colored shirt, since it mentions the child's location and clothing. Therefore, the hypothesis is a more general statement that follows from the premise.","9. the correct answer is **entailment**. this means that the hypothesis is true if the premise is true. the cause-and-effect relationship is that the premise implies that the child is outdoors in his bright colored shirt, since it mentions the child's location and clothing. therefore, the hypothesis is a more general statement that follows from the premise.

",{'entailment': 27},entailment,causal,19.90827,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,60,0.27027,7,1.0
12,A camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park.,Someone is filming.,"Premise: A camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park., Hypothesis: Someone is filming.. What is the correct answer to the premise 'A camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park.' and hypothesis Someone is filming. with the options ""entailment"", ""neutral"", ""contradiction""? Provide a straightforward explanation. 
","2. The correct answer is **entailment**. This means that the hypothesis is true given the premise. The premise states that a camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park, which implies that someone is filming. Therefore, the hypothesis is a logical consequence of the premise.","2. the correct answer is **entailment**. this means that the hypothesis is true given the premise. the premise states that a camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park, which implies that someone is filming. therefore, the hypothesis is a logical consequence of the premise.

",{'entailment': 27},entailment,neutral,19.907412,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,56,0.529412,7,1.0
13,A few Asian men and one Asian woman sitting at a couple of tables.,Some Asians are sitting down.,"Premise: A few Asian men and one Asian woman sitting at a couple of tables., Hypothesis: Some Asians are sitting down.. For the premise 'A few Asian men and one Asian woman sitting at a couple of tables.' and hypothesis Some Asians are sitting down., what is the correct answer among the options ""entailment"", ""neutral"", ""contradiction""? Explain the cause-and-effect relationship between the question and your chosen answer.
","9. The correct answer is **entailment**. This means that the hypothesis is necessarily true given the premise. The premise states that there are a few Asian men and one Asian woman sitting at a couple of tables, which implies that some Asians are sitting down. Therefore, the hypothesis is entailed by the premise.","9. the correct answer is **entailment**. this means that the hypothesis is necessarily true given the premise. the premise states that there are a few asian men and one asian woman sitting at a couple of tables, which implies that some asians are sitting down. therefore, the hypothesis is entailed by the premise.

","{'entailment': 27, 'entailed': 290}",entailment,causal,19.902444,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,53,0.444444,7,1.0
14,A man and woman are walking down the street holding hands.,A couple of people are holding hands while walking.,"Premise: A man and woman are walking down the street holding hands., Hypothesis: A couple of people are holding hands while walking.. For the premise 'A man and woman are walking down the street holding hands.' and hypothesis A couple of people are holding hands while walking., what is the correct answer among the options ""entailment"", ""neutral"", ""contradiction""? Explain the cause-and-effect relationship between the question and your chosen answer.
","7. The correct answer is **entailment**. This means that the hypothesis is logically derived from the premise. The premise states that the man and woman are walking down the street holding hands, which implies that they are a couple of people who are holding hands while walking. Therefore, the hypothesis is true.","7. the correct answer is **entailment**. this means that the hypothesis is logically derived from the premise. the premise states that the man and woman are walking down the street holding hands, which implies that they are a couple of people who are holding hands while walking. therefore, the hypothesis is true.

",{'entailment': 27},entailment,causal,19.899176,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,52,0.441176,7,1.0
15,Two women who just had lunch hugging and saying goodbye.,There are two woman in this picture.,"Premise: Two women who just had lunch hugging and saying goodbye., Hypothesis: There are two woman in this picture.. For the premise 'Two women who just had lunch hugging and saying goodbye.' and hypothesis There are two woman in this picture., what is the correct answer among the options ""entailment"", ""neutral"", ""contradiction""? Explain the cause-and-effect relationship between the question and your chosen answer.
","6. The correct answer is **entailment**. This means that the hypothesis is necessarily true given the premise. The premise provides enough information to support the hypothesis. Two women who just had lunch hugging and saying goodbye are also two women in this picture. Therefore, the hypothesis is a logical consequence of the premise.","6. the correct answer is **entailment**. this means that the hypothesis is necessarily true given the premise. the premise provides enough information to support the hypothesis. two women who just had lunch hugging and saying goodbye are also two women in this picture. therefore, the hypothesis is a logical consequence of the premise.

",{'entailment': 27},entailment,causal,19.896378,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,53,0.378378,7,1.0
16,One older man holding a beer standing with another man.,"Two men stand together, one is holding a beer.","Premise: One older man holding a beer standing with another man., Hypothesis: Two men stand together, one is holding a beer.. For the premise 'One older man holding a beer standing with another man.' and hypothesis Two men stand together, one is holding a beer., what is the correct answer among the options ""entailment"", ""neutral"", ""contradiction""? Explain the cause-and-effect relationship between the question and your chosen answer.
","5. The correct answer is **entailment**. This means that the hypothesis is true given the premise. The cause-and-effect relationship is that the premise implies that one of the men is holding a beer and that they are standing together, and therefore the hypothesis is a more general description of the premise.","5. the correct answer is **entailment**. this means that the hypothesis is true given the premise. the cause-and-effect relationship is that the premise implies that one of the men is holding a beer and that they are standing together, and therefore the hypothesis is a more general description of the premise.

",{'entailment': 27},entailment,causal,19.896065,entailment,entailment,neutral,entailment,6.4399999999999995,6.4399999999999995,True,53,0.258065,7,1.0
17,A man is using his computer while seated at a desk.,A man searches the internet sitting down.,"Premise: A man is using his computer while seated at a desk., Hypothesis: A man searches the internet sitting down.. For the premise 'A man is using his computer while seated at a desk.' and hypothesis A man searches the internet sitting down., what is the correct answer among the options ""entailment"", ""neutral"", ""contradiction""? Explain the cause-and-effect relationship between the question and your chosen answer.
","9. The correct answer is **entailment**. This means that the hypothesis is logically derived from the premise. The premise states that the man is using his computer while seated at a desk, which implies that he is searching the internet sitting down. Therefore, the hypothesis is true.","9. the correct answer is **entailment**. this means that the hypothesis is logically derived from the premise. the premise states that the man is using his computer while seated at a desk, which implies that he is searching the internet sitting down. therefore, the hypothesis is true.

",{'entailment': 27},entailment,causal,19.8955,entailment,entailment,neutral,entailment,6.4399999999999995,6.4399999999999995,True,47,0.4375,7,1.0
18,A person is hanging up pictures of women with a few onlookers watching surrounded by bikes.,Somebody is hanging up pictures while people watch.,"Premise: A person is hanging up pictures of women with a few onlookers watching surrounded by bikes., Hypothesis: Somebody is hanging up pictures while people watch.. What is the correct answer to the premise 'A person is hanging up pictures of women with a few onlookers watching surrounded by bikes.' and hypothesis Somebody is hanging up pictures while people watch. with the options ""entailment"", ""neutral"", ""contradiction""? Provide a straightforward explanation. 
","4. The correct answer is **entailment**. This means that the hypothesis is true given the premise. The premise states that a person is hanging up pictures of women with a few onlookers watching, which implies that somebody is hanging up pictures while people watch. Therefore, the hypothesis is entailed by the premise.","4. the correct answer is **entailment**. this means that the hypothesis is true given the premise. the premise states that a person is hanging up pictures of women with a few onlookers watching, which implies that somebody is hanging up pictures while people watch. therefore, the hypothesis is entailed by the premise.

","{'entailment': 27, 'entailed': 295}",entailment,neutral,19.893152,entailment,entailment,neutral,entailment,6.4399999999999995,6.4399999999999995,True,52,0.515152,7,1.0
19,"There are four canoes in the background, beautiful green grass, with three kids standing at the shore of the lake, that is crystal and crisp looking, and there is a redheaded boy wearing a red shirt, red life vest, and is in a yellow kayak, with a double ended yellow paddle.",Three kids stand at the shore of a lake.,"Premise: There are four canoes in the background, beautiful green grass, with three kids standing at the shore of the lake, that is crystal and crisp looking, and there is a redheaded boy wearing a red shirt, red life vest, and is in a yellow kayak, with a double ended yellow paddle., Hypothesis: Three kids stand at the shore of a lake.. What is the correct answer to the premise 'There are four canoes in the background, beautiful green grass, with three kids standing at the shore of the lake, that is crystal and crisp looking, and there is a redheaded boy wearing a red shirt, red life vest, and is in a yellow kayak, with a double ended yellow paddle.' and hypothesis Three kids stand at the shore of a lake. with the options ""entailment"", ""neutral"", ""contradiction""? Provide a straightforward explanation. 
","9. The correct answer is **entailment**. This means that the hypothesis is logically implied by the premise. The premise states that there are four canoes and three kids standing at the shore of the lake, which implies that three kids stand at the shore of a lake. Therefore, the hypothesis follows from the premise.","9. the correct answer is **entailment**. this means that the hypothesis is logically implied by the premise. the premise states that there are four canoes and three kids standing at the shore of the lake, which implies that three kids stand at the shore of a lake. therefore, the hypothesis follows from the premise.

",{'entailment': 27},entailment,neutral,19.893152,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,54,0.515152,7,1.0
20,A man with a Mohawk hairstyle wears a backpack at a college campus.,A man is on the college campus.,,"7. The correct answer is **entailment**. This means that the hypothesis is necessarily true given the premise. The premise states that a man with a Mohawk hairstyle wears a backpack at a college campus, which implies that a man is on the college campus. Therefore, the hypothesis follows from the premise.","7. the correct answer is **entailment**. this means that the hypothesis is necessarily true given the premise. the premise states that a man with a mohawk hairstyle wears a backpack at a college campus, which implies that a man is on the college campus. therefore, the hypothesis follows from the premise.

",{'entailment': 27},entailment,causal,19.891333,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,51,0.433333,7,1.0
21,A woman with glasses staring into the camera at me.,A lady in glasses is staring into the camera at me.,,"9. The correct answer is **entailment**. This means that the hypothesis is necessarily true given the premise. The premise states that a woman with glasses is staring into the camera at me, which implies that a lady in glasses is staring into the camera at me. Therefore, the hypothesis follows from the premise.","9. the correct answer is **entailment**. this means that the hypothesis is necessarily true given the premise. the premise states that a woman with glasses is staring into the camera at me, which implies that a lady in glasses is staring into the camera at me. therefore, the hypothesis follows from the premise.

",{'entailment': 27},entailment,causal,19.891333,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,53,0.433333,7,1.0
22,"One black man and one caucasian man are at the front of the pack of otherwise predominantly Asian track runners; all wearing shorts, running shoes and numbered paper race-bibs.",There are asian track runners by the black and caucasian man.,"Premise: One black man and one caucasian man are at the front of the pack of otherwise predominantly Asian track runners; all wearing shorts, running shoes and numbered paper race-bibs., Hypothesis: There are asian track runners by the black and caucasian man.. For the premise 'One black man and one caucasian man are at the front of the pack of otherwise predominantly Asian track runners; all wearing shorts, running shoes and numbered paper race-bibs.' and hypothesis There are asian track runners by the black and caucasian man., among the choices ""entailment"", ""neutral"", ""contradiction"", which is the most likely answer? Highlight what sets your choice apart from the others.
","8. The most likely answer is **entailment**. The premise and the hypothesis are logically consistent. One black man and one caucasian man being at the front of the pack of otherwise predominantly Asian track runners implies that there are Asian track runners by the black and caucasian man. Therefore, the hypothesis is supported by the premise."," is **entailment**. the premise and the hypothesis are logically consistent. one black man and one caucasian man being at the front of the pack of otherwise predominantly asian track runners implies that there are asian track runners by the black and caucasian man. therefore, the hypothesis is supported by the premise.

",{'entailment': 6},entailment,contrastive,19.8905,entailment,entailment,neutral,entailment,6.4399999999999995,6.4399999999999995,True,56,0.5625,7,1.0
23,Two people jousting with lances and shields on horses while people watch from under a tent and outside of the tent.,People are on horses fighting with each other in front of spectators.,"Premise: Two people jousting with lances and shields on horses while people watch from under a tent and outside of the tent., Hypothesis: People are on horses fighting with each other in front of spectators.. For the premise 'Two people jousting with lances and shields on horses while people watch from under a tent and outside of the tent.' and hypothesis People are on horses fighting with each other in front of spectators., what is the correct answer among the options ""entailment"", ""neutral"", ""contradiction""? Explain the cause-and-effect relationship between the question and your chosen answer.
","10. The correct answer is **entailment**. The hypothesis is entailed by the premise. The premise states that two people are jousting with lances and shields on horses while people watch from under a tent and outside of the tent, which implies that people are on horses fighting with each other in front of spectators. Therefore, the hypothesis is necessarily true based on the premise.","10. the correct answer is **entailment**. the hypothesis is entailed by the premise. the premise states that two people are jousting with lances and shields on horses while people watch from under a tent and outside of the tent, which implies that people are on horses fighting with each other in front of spectators. therefore, the hypothesis is necessarily true based on the premise.","{'entailment': 28, 'entailed': 60}",entailment,causal,19.887756,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,64,0.609756,7,1.0
24,A boy is jumping on skateboard in the middle of a red bridge.,The boy does a skateboarding trick.,"Premise: A boy is jumping on skateboard in the middle of a red bridge., Hypothesis: The boy does a skateboarding trick.. For the premise 'A boy is jumping on skateboard in the middle of a red bridge.' and hypothesis The boy does a skateboarding trick., what is the correct answer among the options ""entailment"", ""neutral"", ""contradiction""? Explain the cause-and-effect relationship between the question and your chosen answer.
","8. The correct answer is **entailment**. This means that the hypothesis is necessarily true given the premise. The premise states that the boy is jumping on a skateboard in the middle of a red bridge, which implies that the boy is doing a skateboarding trick. Therefore, the hypothesis follows logically from the premise.","8. the correct answer is **entailment**. this means that the hypothesis is necessarily true given the premise. the premise states that the boy is jumping on a skateboard in the middle of a red bridge, which implies that the boy is doing a skateboarding trick. therefore, the hypothesis follows logically from the premise.

",{'entailment': 27},entailment,causal,19.882242,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,53,0.424242,7,1.0
25,People in a city gathered around a blue station wagon.,People are next to a vehicle in the city.,"Premise: People in a city gathered around a blue station wagon., Hypothesis: People are next to a vehicle in the city.. What is the commonly agreed-upon answer to the premise 'People in a city gathered around a blue station wagon.' and hypothesis People are next to a vehicle in the city. with options ""entailment"", ""neutral"", ""contradiction""? Justify your answer based on general knowledge. 
","8. The answer is **entailment**. This means that the hypothesis is true given the premise. The premise states that people in a city gathered around a blue station wagon, which implies that people are next to a vehicle in the city. Therefore, the hypothesis is a more general statement that follows from the premise.","8. the answer is **entailment**. this means that the hypothesis is true given the premise. the premise states that people in a city gathered around a blue station wagon, which implies that people are next to a vehicle in the city. therefore, the hypothesis is a more general statement that follows from the premise.

",{'entailment': 19},entailment,consensus,19.882242,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,54,0.424242,7,1.0
26,A person in a blue sweater working on a large rock being held up by wood planks.,There is a rock on wood planks.,"Premise: A person in a blue sweater working on a large rock being held up by wood planks., Hypothesis: There is a rock on wood planks.. For the premise 'A person in a blue sweater working on a large rock being held up by wood planks.' and hypothesis There is a rock on wood planks., what is the correct answer among the options ""entailment"", ""neutral"", ""contradiction""? Explain the cause-and-effect relationship between the question and your chosen answer.
","7. The correct answer is **entailment**. This means that the hypothesis is true if the premise is true. The cause-and-effect relationship is that the premise implies that there is a rock on wood planks, as part of the person's work. Therefore, the hypothesis is a more general description of the premise.","7. the correct answer is **entailment**. this means that the hypothesis is true if the premise is true. the cause-and-effect relationship is that the premise implies that there is a rock on wood planks, as part of the person's work. therefore, the hypothesis is a more general description of the premise.

",{'entailment': 27},entailment,causal,19.880424,entailment,entailment,neutral,entailment,6.4399999999999995,6.4399999999999995,True,54,0.242424,7,1.0
27,a young man playing an electric guitar while jumping up and down in front of fans.,A guitar playing is playing for a audience.,"Premise: a young man playing an electric guitar while jumping up and down in front of fans., Hypothesis: A guitar playing is playing for a audience.. What is the correct answer to the premise 'a young man playing an electric guitar while jumping up and down in front of fans.' and hypothesis A guitar playing is playing for a audience. with the options ""entailment"", ""neutral"", ""contradiction""? Provide a straightforward explanation. 
","2. The correct answer is **entailment**. This means that the hypothesis is logically implied by the premise. The premise states that a young man is playing an electric guitar while jumping up and down in front of fans, which implies that he is playing for an audience. Therefore, the hypothesis is true if the premise is true.","2. the correct answer is **entailment**. this means that the hypothesis is logically implied by the premise. the premise states that a young man is playing an electric guitar while jumping up and down in front of fans, which implies that he is playing for an audience. therefore, the hypothesis is true if the premise is true.

",{'entailment': 27},entailment,neutral,19.878,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,57,0.5,7,1.0
28,"An older man is sitting in a lawn chair with a newspaper in his hand and selling paint cans, lawn chairs, and other items.",An old man has a newspaper.,"Premise: An older man is sitting in a lawn chair with a newspaper in his hand and selling paint cans, lawn chairs, and other items., Hypothesis: An old man has a newspaper.. What is the correct answer to the premise 'An older man is sitting in a lawn chair with a newspaper in his hand and selling paint cans, lawn chairs, and other items.' and hypothesis An old man has a newspaper. with the options ""entailment"", ""neutral"", ""contradiction""? Provide a straightforward explanation. 
","5. The correct answer is **entailment**. This means that the hypothesis is true given the premise. The premise states that an older man is sitting in a lawn chair with a newspaper in his hand and selling paint cans, lawn chairs, and other items, which implies that he has a newspaper. Therefore, the hypothesis is a more specific statement that follows from the premise.","5. the correct answer is **entailment**. this means that the hypothesis is true given the premise. the premise states that an older man is sitting in a lawn chair with a newspaper in his hand and selling paint cans, lawn chairs, and other items, which implies that he has a newspaper. therefore, the hypothesis is a more specific statement that follows from the premise.

",{'entailment': 27},entailment,neutral,19.878,entailment,entailment,neutral,entailment,6.4399999999999995,6.4399999999999995,True,64,0.5,7,1.0
29,An old man wearing a black jacket is looking on the table,A man in a black jacket is near a table.,"Premise: An old man wearing a black jacket is looking on the table, Hypothesis: A man in a black jacket is near a table.. For the premise 'An old man wearing a black jacket is looking on the table' and hypothesis A man in a black jacket is near a table., what is the correct answer among the options ""entailment"", ""neutral"", ""contradiction""? Explain the cause-and-effect relationship between the question and your chosen answer.
","4. The correct answer is **entailment**. This means that the hypothesis is logically implied by the premise. The premise states that an old man wearing a black jacket is looking on the table, which implies that he is near the table. Therefore, the hypothesis follows from the premise.","4. the correct answer is **entailment**. this means that the hypothesis is logically implied by the premise. the premise states that an old man wearing a black jacket is looking on the table, which implies that he is near the table. therefore, the hypothesis follows from the premise.

",{'entailment': 27},entailment,causal,19.877355,entailment,entailment,entailment,entailment,6.4399999999999995,6.4399999999999995,True,48,0.419355,7,1.0
