premise,hypothesis,prompt,rationale
"The judge had ruled the murder case could be reopened, excavation soon began where?","['dead', 'construction site', 'under ground', 'egypt', 'cemetary']","Questions: The judge had ruled the murder case could be reopened, excavation soon began where?, Choices: (A) dead, (B) construction site, (C) under ground, (D) egypt, (E) cemetary. For the question 'The judge had ruled the murder case could be reopened, excavation soon began where?', among the choices dead, construction site, under ground, egypt cemetary, which is the most likely answer? Highlight what sets your choice apart from the others.
","20% of the state. A forest is a large area of land covered with trees, a low land is a region that is lower than the surrounding area, Louisiana is a state in the southern US, and a marsh is a wetland that is dominated by herbaceous plants.

2. The most likely answer is **(E) cemetery**. A cemetery is a place where the dead are buried, and it is a common location for excavation in murder cases. Dead is not a place, a construction site is a place where buildings or structures are being constructed, under ground is a general term for anything below the surface of the earth, and Egypt is a country in North Africa.

"
"The police man was waving flares, what did he do with the impatient car?","['book robber', 'he had a word with the driver.', 'believe guilty', 'direct traffic', 'wave on']","Questions: The police man was waving flares, what did he do with the impatient car?, Choices: (A) book robber, (B) he had a word with the driver., (C) believe guilty, (D) direct traffic, (E) wave on. For the question 'The police man was waving flares, what did he do with the impatient car?', among the choices book robber, he had a word with the driver., believe guilty, direct traffic wave on, which is the most likely answer? Highlight what sets your choice apart from the others.
","3. The most likely answer is **(B) he had a word with the driver**. This means that the policeman talked to the driver, probably to warn or scold him for being impatient. A book robber is someone who steals books, believe guilty is not a verb phrase, direct traffic is what the policeman was doing with the flares, and wave on is what the policeman would do to let the car pass.

"
"The professor spoke in a laconic tone, what kind of language was he avoiding?","['dry', 'prolix', 'loquacious', 'verbose', 'bombastic']","Questions: The professor spoke in a laconic tone, what kind of language was he avoiding?, Choices: (A) dry, (B) prolix, (C) loquacious, (D) verbose, (E) bombastic. For the question 'The professor spoke in a laconic tone, what kind of language was he avoiding?', among the choices dry, prolix, loquacious, verbose bombastic, which is the most likely answer? Highlight what sets your choice apart from the others.
","4. The most likely answer is **(E) bombastic**. Bombastic means pompous or pretentious in speech or writing, and it is the opposite of laconic, which means using few words. Dry means dull or uninteresting, prolix means excessively long or wordy, loquacious means talkative or chatty, and verbose means using more words than necessary.

"
"The professor spoke in a reserved, conservative, and laconic tone, what kind of language was he avoiding?A","['bombastic', 'loquacious', 'verbose', 'talkative', 'prolix']","Questions: The professor spoke in a reserved, conservative, and laconic tone, what kind of language was he avoiding?A, Choices: (A) bombastic, (B) loquacious, (C) verbose, (D) talkative, (E) prolix. For the question 'The professor spoke in a reserved, conservative, and laconic tone, what kind of language was he avoiding?A', among the choices bombastic, loquacious, verbose, talkative prolix, which is the most likely answer? Highlight what sets your choice apart from the others.
","5. The most likely answer is **(B) loquacious**. Loquacious means talkative or chatty, and it is the opposite of reserved, conservative, and laconic, which all mean using few words. Bombastic means pompous or pretentious, verbose means using more words than necessary, talkative means willing or inclined to talk, and prolix means excessively long or wordy.

"
"The project needs paint, where to go to get some?","['shelf', 'windowsill', 'shop', 'hardware store', 'workshop']","Questions: The project needs paint, where to go to get some?, Choices: (A) shelf, (B) windowsill, (C) shop, (D) hardware store, (E) workshop. For the question 'The project needs paint, where to go to get some?', among the choices shelf, windowsill, shop, hardware store workshop, which is the most likely answer? Highlight what sets your choice apart from the others.
","6. The most likely answer is **(D) hardware store**. A hardware store is a place that sells tools, materials, and equipment for various projects, including paint. A shelf is a flat surface that holds objects, a windowsill is a ledge below a window, a shop is a general term for any place that sells goods or services, and a workshop is a place where work is done, such as crafting or repairing.

"
"The question the teacher asked was profound, it made all the students stop and what?","['analyse', 'express information', 'run away', 'give clue', 'think']","Questions: The question the teacher asked was profound, it made all the students stop and what?, Choices: (A) analyse, (B) express information, (C) run away, (D) give clue, (E) think. For the question 'The question the teacher asked was profound, it made all the students stop and what?', among the choices analyse, express information, run away, give clue think, which is the most likely answer? Highlight what sets your choice apart from the others.
","7. The most likely answer is **(E) think**. Think means to use one's mind to form ideas or opinions, and it is a common reaction to a profound question, which means a question that is deep or meaningful. Analyse means to examine something in detail, express information means to communicate or convey something, run away means to flee or escape, and give clue means to provide a hint or a piece of information.

"
"The racer got a false start for leaving line early, the official's countdown will now what?","['arguing', 'trouble', 'punishment', 'have to start over', 'further delays']","Questions: The racer got a false start for leaving line early, the official's countdown will now what?, Choices: (A) arguing, (B) trouble, (C) punishment, (D) have to start over, (E) further delays. For the question 'The racer got a false start for leaving line early, the official's countdown will now what?', among the choices arguing, trouble, punishment, have to start over further delays, which is the most likely answer? Highlight what sets your choice apart from the others.
","8. The most likely answer is **(D) have to start over**. This means that the official will have to repeat the countdown from the beginning, because the racer left the line early, which is a false start. Arguing means to disagree or dispute, trouble means to cause problems or difficulties, punishment means to inflict a penalty or a sanction, and further delays means to postpone or hinder something more.

"
"The racers were about to compete, the referee told them to all line up at the what?","['start', 'podium', 'train', 'sign up', 'ready emotionally and physically']","Questions: The racers were about to compete, the referee told them to all line up at the what?, Choices: (A) start, (B) podium, (C) train, (D) sign up, (E) ready emotionally and physically. For the question 'The racers were about to compete, the referee told them to all line up at the what?', among the choices start, podium, train, sign up ready emotionally and physically, which is the most likely answer? Highlight what sets your choice apart from the others.
","9. The most likely answer is **(A) start**. The start is the place where a race begins, and the referee would tell the racers to line up there before the race starts. A podium is a platform where the winners of a race receive their medals, a train is a vehicle that runs on rails, sign up means to register or enroll, and ready emotionally and physically means to prepare oneself mentally and physically.

"
"The ranch house overlooked unobscured mountains and valleys, where was it located?","['subdivision', 'montana', 'countryside', 'metropolis', 'desert']","Questions: The ranch house overlooked unobscured mountains and valleys, where was it located?, Choices: (A) subdivision, (B) montana, (C) countryside, (D) metropolis, (E) desert. For the question 'The ranch house overlooked unobscured mountains and valleys, where was it located?', among the choices subdivision, montana, countryside, metropolis desert, which is the most likely answer? Highlight what sets your choice apart from the others.
","10. The most likely answer is **(C) countryside**. The countryside is a rural area that is outside of towns and cities, and it is a place where one can see unobscured mountains and valleys. A subdivision is a residential area that is divided into lots, Montana is a state in the western US, a metropolis is a large and busy city, and a desert is a dry and barren area."
"The ranch house was built outside of Butte, where was it located?","['countryside', 'neighborhood', 'desert', 'montana', 'subdivision']","Questions: The ranch house was built outside of Butte, where was it located?, Choices: (A) countryside, (B) neighborhood, (C) desert, (D) montana, (E) subdivision. For the question 'The ranch house was built outside of Butte, where was it located?', among the choices countryside, neighborhood, desert, montana subdivision, which is the most likely answer? Highlight what sets your choice apart from the others.
","1. The most likely answer is **(A) countryside**. The ranch house was built outside of Butte, which is a city in Montana. Therefore, the house was located in a rural area, not in a neighborhood, desert, subdivision, or another state.

"
"The selfish man liked to take food from potlucks, but what didn't he do with food?","['give', 'swim', 'bring', 'drop', 'eat']","Questions: The selfish man liked to take food from potlucks, but what didn't he do with food?, Choices: (A) give, (B) swim, (C) bring, (D) drop, (E) eat. For the question 'The selfish man liked to take food from potlucks, but what didn't he do with food?', among the choices give, swim, bring, drop eat, which is the most likely answer? Highlight what sets your choice apart from the others.
","2. The most likely answer is **(C) bring**. The selfish man liked to take food from potlucks, but he did not contribute any food himself. He did not give, swim, drop, or eat food, but those are not relevant to the context of potlucks.

"
"The sensor would just the distance then set off an alarm, the installation expert explained it was called a what kind of sensor?","['near', 'closeness', 'here', 'proximity', 'this']","Questions: The sensor would just the distance then set off an alarm, the installation expert explained it was called a what kind of sensor?, Choices: (A) near, (B) closeness, (C) here, (D) proximity, (E) this. For the question 'The sensor would just the distance then set off an alarm, the installation expert explained it was called a what kind of sensor?', among the choices near, closeness, here, proximity this, which is the most likely answer? Highlight what sets your choice apart from the others.
","3. The most likely answer is **(D) proximity**. The sensor would judge the distance then set off an alarm, the installation expert explained it was called a proximity sensor. A proximity sensor is a device that detects the presence or absence of nearby objects without physical contact. Near, closeness, here, and this are not technical terms for sensors.

"
"The servant was asked where to put the flowers, what was his status at the wedding?","['free person', 'celebrity', 'boss', 'in charge', 'rich person']","Questions: The servant was asked where to put the flowers, what was his status at the wedding?, Choices: (A) free person, (B) celebrity, (C) boss, (D) in charge, (E) rich person. For the question 'The servant was asked where to put the flowers, what was his status at the wedding?', among the choices free person, celebrity, boss, in charge rich person, which is the most likely answer? Highlight what sets your choice apart from the others.
","4. The most likely answer is **(A) free person**. The servant was asked where to put the flowers, which implies that he was working for someone else at the wedding. He was not a celebrity, boss, in charge, or rich person, but a free person who could choose to work or not.

"
"The shark followed the fish down into the dark water, where did the shark go?","['the desert', 'sea world', 'great outdoors', 'deep ocean', 'maritime museum']","Questions: The shark followed the fish down into the dark water, where did the shark go?, Choices: (A) the desert, (B) sea world, (C) great outdoors, (D) deep ocean, (E) maritime museum. For the question 'The shark followed the fish down into the dark water, where did the shark go?', among the choices the desert, sea world, great outdoors, deep ocean maritime museum, which is the most likely answer? Highlight what sets your choice apart from the others.
","5. The most likely answer is **(D) deep ocean**. The shark followed the fish down into the dark water, which means that it went deeper into the sea. The shark did not go to the desert, sea world, great outdoors, or maritime museum, which are not natural habitats for sharks.

"
"The shark kept bumping into piers and couldn't seem to get out into open water, where was it stuck?","['television show', 'pacific ocean', 'san francisco bay', 'new england', 'gulf of mexico']","Questions: The shark kept bumping into piers and couldn't seem to get out into open water, where was it stuck?, Choices: (A) television show, (B) pacific ocean, (C) san francisco bay, (D) new england, (E) gulf of mexico. For the question 'The shark kept bumping into piers and couldn't seem to get out into open water, where was it stuck?', among the choices television show, pacific ocean, san francisco bay, new england gulf of mexico, which is the most likely answer? Highlight what sets your choice apart from the others.
","6. The most likely answer is **(C) san francisco bay**. The shark kept bumping into piers and couldn't seem to get out into open water, which suggests that it was trapped in a large body of water surrounded by land. The san francisco bay is a famous example of such a place, where sharks have been spotted before. The shark was not stuck in a television show, pacific ocean, new england, or gulf of mexico, which are either too fictional, too vast, or too far from piers.

"
"The sloth of a man was convicted of the crime caused by his apathy, he would spend at least a hundred hours finally doing a what?","['commercial', 'three toed', 'civil service', 'paraguay', 'costa rica']","Questions: The sloth of a man was convicted of the crime caused by his apathy, he would spend at least a hundred hours finally doing a what?, Choices: (A) commercial, (B) three toed, (C) civil service, (D) paraguay, (E) costa rica. For the question 'The sloth of a man was convicted of the crime caused by his apathy, he would spend at least a hundred hours finally doing a what?', among the choices commercial, three toed, civil service, paraguay costa rica, which is the most likely answer? Highlight what sets your choice apart from the others.
","7. The most likely answer is **(C) civil service**. The sloth of a man was convicted of the crime caused by his apathy, he would spend at least a hundred hours finally doing a civil service. A civil service is a type of work that benefits the public, such as volunteering, cleaning, or teaching. The man was lazy and did not care about others, so he was punished by doing something useful for society. He did not do a commercial, three toed, paraguay, or costa rica, which are either irrelevant or nonsensical.

"
"The sloth was quite the sight, it moved quite slow while in what from one vine to another?","['tropical jungle', 'work', 'jars', 'dictionary', 'transit']","Questions: The sloth was quite the sight, it moved quite slow while in what from one vine to another?, Choices: (A) tropical jungle, (B) work, (C) jars, (D) dictionary, (E) transit. For the question 'The sloth was quite the sight, it moved quite slow while in what from one vine to another?', among the choices tropical jungle, work, jars, dictionary transit, which is the most likely answer? Highlight what sets your choice apart from the others.
","8. The most likely answer is **(A) tropical jungle**. The sloth was quite the sight, it moved quite slow while in a tropical jungle from one vine to another. A tropical jungle is a natural environment for sloths, which are slow-moving mammals that live in trees. The sloth was not in work, jars, dictionary, or transit, which are either inappropriate or impossible for sloths.

"
"The sloth was very muscular, but he couldn't compete in the contest because it had a humans only rule.  What contest was the sloth trying to enter?","['universe', 'dictionary', 'global', 'commercial', 'countryside']","Questions: The sloth was very muscular, but he couldn't compete in the contest because it had a humans only rule.  What contest was the sloth trying to enter?, Choices: (A) universe, (B) dictionary, (C) global, (D) commercial, (E) countryside. For the question 'The sloth was very muscular, but he couldn't compete in the contest because it had a humans only rule.  What contest was the sloth trying to enter?', among the choices universe, dictionary, global, commercial countryside, which is the most likely answer? Highlight what sets your choice apart from the others.
","9. The most likely answer is **(D) commercial**. The sloth was very muscular, but he couldn't compete in the contest because it had a humans only rule. What contest was the sloth trying to enter? A commercial is a type of advertisement that often features attractive or fit people to promote a product or service. The sloth was muscular, but he was not a human, so he could not be in a commercial. He did not try to enter a universe, dictionary, global, or countryside, which are not contests.

"
"The small cabin was not available, so they were upgraded to what?","['villa', 'spacecraft', 'hall', 'palace', 'hotel']","Questions: The small cabin was not available, so they were upgraded to what?, Choices: (A) villa, (B) spacecraft, (C) hall, (D) palace, (E) hotel. For the question 'The small cabin was not available, so they were upgraded to what?', among the choices villa, spacecraft, hall, palace hotel, which is the most likely answer? Highlight what sets your choice apart from the others.
","10. The most likely answer is **(A) villa**. The small cabin was not available, so they were upgraded to a villa. A villa is a large and luxurious house that is often rented for vacations. It is a better option than a small cabin, which is a simple and cozy dwelling. They were not upgraded to a spacecraft, hall, palace, or hotel, which are either too unrealistic, too public, or too common."
"The small child liked looking at all the pictures of the animals and hearing his mom say the accompanying rhymes, but the jellyfish was his favorite animal in the whole what?","['japanese restaurant', 'lake', 'zoo', 'book', 'current']","Questions: The small child liked looking at all the pictures of the animals and hearing his mom say the accompanying rhymes, but the jellyfish was his favorite animal in the whole what?, Choices: (A) japanese restaurant, (B) lake, (C) zoo, (D) book, (E) current. For the question 'The small child liked looking at all the pictures of the animals and hearing his mom say the accompanying rhymes, but the jellyfish was his favorite animal in the whole what?', among the choices japanese restaurant, lake, zoo, book current, which is the most likely answer? Highlight what sets your choice apart from the others.
","1. The most likely answer is **(D) book**. This is because the child is looking at pictures of animals and hearing rhymes, which are typical features of a children's book. The other choices are not very plausible, as jellyfish are not commonly found in Japanese restaurants, lakes, zoos, or currents.

"
"The story had hit its climax, it was what?","['floor', 'near end', 'falling down', 'entertainment', 'end badly']","Questions: The story had hit its climax, it was what?, Choices: (A) floor, (B) near end, (C) falling down, (D) entertainment, (E) end badly. For the question 'The story had hit its climax, it was what?', among the choices floor, near end, falling down, entertainment end badly, which is the most likely answer? Highlight what sets your choice apart from the others.
","2. The most likely answer is **(B) near end**. This is because the climax is the highest point of tension or excitement in a story, and it usually occurs near the end of the plot. The other choices are not very relevant, as floor, falling down, entertainment, and end badly are not descriptive of the story's stage.

"
"The story was interesting, the character grew to become a baby boy after starting out a what?","['old person', 'learn to speak', 'old man', 'adult', 'died']","Questions: The story was interesting, the character grew to become a baby boy after starting out a what?, Choices: (A) old person, (B) learn to speak, (C) old man, (D) adult, (E) died. For the question 'The story was interesting, the character grew to become a baby boy after starting out a what?', among the choices old person, learn to speak, old man, adult died, which is the most likely answer? Highlight what sets your choice apart from the others.
","3. The most likely answer is **(A) old person**. This is because the question implies that the character undergoes a reverse aging process, starting out as an old person and becoming a baby boy. The other choices are not consistent with this, as learn to speak, old man, adult, and died are not opposite stages of life to a baby boy.

"
