premise,hypothesis,prompt,rationale
A kitchenette is common in what dwellings that are stacked on top of each other?,"['house', 'dormroom', 'one story apartment', 'apartment', 'hotel room']","Questions: A kitchenette is common in what dwellings that are stacked on top of each other?, Choices: (A) house, (B) dormroom, (C) one story apartment, (D) apartment, (E) hotel room. For the question 'A kitchenette is common in what dwellings that are stacked on top of each other?', among the choices house, dormroom, one story apartment, apartment hotel room, which is the most likely answer? Highlight what sets your choice apart from the others.
","5. The most likely answer is **(E) hotel room**. A hotel room is a room in a hotel that is rented by guests for a short period of time, usually for travel or vacation purposes. A hotel room often has a kitchenette, which is a small area that contains a sink, a refrigerator, a microwave, and sometimes a stove or an oven, for preparing simple meals. A kitchenette is common in hotel rooms that are stacked on top of each other because it saves space and provides convenience for the guests. The other choices are not as common as hotel rooms to have kitchenettes because house is a building that serves as a living quarters for one or more families, and it usually has a full-sized kitchen; dormroom is a room in a dormitory that is shared by students who attend the same school or college, and it usually does not have a kitchenette; one story apartment is an apartment that occupies only one floor of a building, and it usually has a full-sized kitchen; and apartment is a general term for a set of rooms that are rented as a unit for living in, and it may or may not have a kitchenette depending on the size and design"
A lack of belongings means you aren't what material items?,"['sufficient', 'plethora', 'lackbrain', 'enough', 'possessing']","Questions: A lack of belongings means you aren't what material items?, Choices: (A) sufficient, (B) plethora, (C) lackbrain, (D) enough, (E) possessing. For the question 'A lack of belongings means you aren't what material items?', among the choices sufficient, plethora, lackbrain, enough possessing, which is the most likely answer? Highlight what sets your choice apart from the others.
",
A large body of water often appears to be what?,"['blue', 'dangerous', 'important', 'glass', 'park']","Questions: A large body of water often appears to be what?, Choices: (A) blue, (B) dangerous, (C) important, (D) glass, (E) park. For the question 'A large body of water often appears to be what?', among the choices blue, dangerous, important, glass park, which is the most likely answer? Highlight what sets your choice apart from the others.
",
A large river drains into a tropical forest where?,"['countryside', 'channels', 'amazon basin', 'temperate zone', 'national park']","Questions: A large river drains into a tropical forest where?, Choices: (A) countryside, (B) channels, (C) amazon basin, (D) temperate zone, (E) national park. For the question 'A large river drains into a tropical forest where?', among the choices countryside, channels, amazon basin, temperate zone national park, which is the most likely answer? Highlight what sets your choice apart from the others.
",
A lonely and mentally disturbed person may begin doing what for conversation?,"['cast shadow', 'cross street', 'continue learning', 'shadow puppet', 'talk to himself']","Questions: A lonely and mentally disturbed person may begin doing what for conversation?, Choices: (A) cast shadow, (B) cross street, (C) continue learning, (D) shadow puppet, (E) talk to himself. For the question 'A lonely and mentally disturbed person may begin doing what for conversation?', among the choices cast shadow, cross street, continue learning, shadow puppet talk to himself, which is the most likely answer? Highlight what sets your choice apart from the others.
",
A lot of people play the fiddle in what state which comes first alphabetically?,"['tennessee', 'violin case', 'orchestra', 'alabama', 'alaska']","Questions: A lot of people play the fiddle in what state which comes first alphabetically?, Choices: (A) tennessee, (B) violin case, (C) orchestra, (D) alabama, (E) alaska. For the question 'A lot of people play the fiddle in what state which comes first alphabetically?', among the choices tennessee, violin case, orchestra, alabama alaska, which is the most likely answer? Highlight what sets your choice apart from the others.
",.
A lot of people who wrestle are very?,"['train yourself', 'have strength', 'choke hold', 'strong', 'take lessons']","Questions: A lot of people who wrestle are very?, Choices: (A) train yourself, (B) have strength, (C) choke hold, (D) strong, (E) take lessons. For the question 'A lot of people who wrestle are very?', among the choices train yourself, have strength, choke hold, strong take lessons, which is the most likely answer? Highlight what sets your choice apart from the others.
","1. The most likely answer is **(D) strong**. A lot of people who wrestle are very strong because they need to use their muscles to grapple with their opponents. The other choices are not as relevant or specific as strong. Train yourself and take lessons are actions that wrestlers might do, but they are not adjectives that describe them. Have strength and choke hold are phrases that are not grammatically correct in this context.

"
A lot of republics have what from of government?,"['democracy', 'dictatorship', 'aristocracy', 'state', 'democratic']","Questions: A lot of republics have what from of government?, Choices: (A) democracy, (B) dictatorship, (C) aristocracy, (D) state, (E) democratic. For the question 'A lot of republics have what from of government?', among the choices democracy, dictatorship, aristocracy, state democratic, which is the most likely answer? Highlight what sets your choice apart from the others.
","2. The most likely answer is **(E) democratic**. A lot of republics have a democratic form of government, which means that the people elect their representatives and leaders. The other choices are not as common or accurate as democratic. Democracy is a noun, not an adjective, so it does not fit the question. Dictatorship and aristocracy are forms of government that are opposite to republics, where one person or a few people have all the power. State is a vague term that can refer to many things, not just a form of government.

"
A lot of rivers flow in and out of what body of water?,"['ocean', 'peninsula', 'pond', 'lake', 'creek']","Questions: A lot of rivers flow in and out of what body of water?, Choices: (A) ocean, (B) peninsula, (C) pond, (D) lake, (E) creek. For the question 'A lot of rivers flow in and out of what body of water?', among the choices ocean, peninsula, pond, lake creek, which is the most likely answer? Highlight what sets your choice apart from the others.
","3. The most likely answer is **(A) ocean**. A lot of rivers flow in and out of the ocean, which is the largest body of water on Earth. The other choices are not as suitable or correct as ocean. Peninsula is a landform that is surrounded by water on three sides, not a body of water. Pond, lake, and creek are smaller bodies of water that usually do not have many rivers flowing in and out of them.

"
A man is supposed to walk closer to the street when with a?,"['female group', 'father', 'gods', 'boys', 'lady']","Questions: A man is supposed to walk closer to the street when with a?, Choices: (A) female group, (B) father, (C) gods, (D) boys, (E) lady. For the question 'A man is supposed to walk closer to the street when with a?', among the choices female group, father, gods, boys lady, which is the most likely answer? Highlight what sets your choice apart from the others.
","4. The most likely answer is **(E) lady**. A man is supposed to walk closer to the street when with a lady, according to some etiquette rules that date back to the times when carriages and horses were common on the streets. The other choices are not as relevant or appropriate as lady. Female group, father, gods, and boys are not specific or singular nouns that match the question.

"
A marmot is an animal that is normally found in what type of environment?,"['american forest', 'african desert', 'northern hemisphere', 'switzerland', 'northern climates']","Questions: A marmot is an animal that is normally found in what type of environment?, Choices: (A) american forest, (B) african desert, (C) northern hemisphere, (D) switzerland, (E) northern climates. For the question 'A marmot is an animal that is normally found in what type of environment?', among the choices american forest, african desert, northern hemisphere, switzerland northern climates, which is the most likely answer? Highlight what sets your choice apart from the others.
","5. The most likely answer is **(E) northern climates**. A marmot is an animal that is normally found in northern climates, where it lives in burrows and hibernates during the winter. The other choices are not as accurate or consistent as northern climates. American forest and African desert are too broad and do not specify the climate. Northern hemisphere is a half of the Earth, not a type of environment. Switzerland is a country, not a type of environment.

"
A material that is elastic is able to do what?,"['rebound', 'underwear', 'recoil', 'stretch', 'bounce']","Questions: A material that is elastic is able to do what?, Choices: (A) rebound, (B) underwear, (C) recoil, (D) stretch, (E) bounce. For the question 'A material that is elastic is able to do what?', among the choices rebound, underwear, recoil, stretch bounce, which is the most likely answer? Highlight what sets your choice apart from the others.
","6. The most likely answer is **(D) stretch**. A material that is elastic is able to stretch, which means that it can change its shape or size when pulled or pushed. The other choices are not as precise or relevant as stretch. Rebound, recoil, and bounce are synonyms that mean to move back after hitting something, but they do not describe the property of elasticity. Underwear is a type of clothing that might be made of elastic material, but it is not a verb that answers the question.

"
A member of the audience was struck in the head by a ball. What sort of building is the audience most likely in?,"['movie theater', 'stadium', 'church', 'show', 'arena']","Questions: A member of the audience was struck in the head by a ball. What sort of building is the audience most likely in?, Choices: (A) movie theater, (B) stadium, (C) church, (D) show, (E) arena. For the question 'A member of the audience was struck in the head by a ball. What sort of building is the audience most likely in?', among the choices movie theater, stadium, church, show arena, which is the most likely answer? Highlight what sets your choice apart from the others.
","7. The most likely answer is **(B) stadium**. A member of the audience was struck in the head by a ball. What sort of building is the audience most likely in? A stadium is a large building that hosts sports events, where balls are often used and might accidentally hit the audience. The other choices are not as plausible or logical as stadium. Movie theater, church, and show are buildings that do not usually involve balls. Arena is a synonym of stadium, but it is less specific and might also refer to other types of venues.

"
A modern farmer needs many skills common for who in order to manage finances and increase sales?,"['harvesting', 'business man', 'city dweller', 'farm land', 'industrial']","Questions: A modern farmer needs many skills common for who in order to manage finances and increase sales?, Choices: (A) harvesting, (B) business man, (C) city dweller, (D) farm land, (E) industrial. For the question 'A modern farmer needs many skills common for who in order to manage finances and increase sales?', among the choices harvesting, business man, city dweller, farm land industrial, which is the most likely answer? Highlight what sets your choice apart from the others.
","8. The most likely answer is **(B) business man**. A modern farmer needs many skills common for a business man in order to manage finances and increase sales. A business man is someone who works in commerce or trade, where he has to deal with money and customers. The other choices are not as suitable or related as business man. Harvesting, farm land, and industrial are nouns that describe aspects of farming, but they are not skills. City dweller is a person who lives in a urban area, but that does not imply any skills for farming.

"
A monkey is native to what place that usually has no people?,"['research laboratory', 'south africa', 'rain forest', 'playful mood', 'canada']","Questions: A monkey is native to what place that usually has no people?, Choices: (A) research laboratory, (B) south africa, (C) rain forest, (D) playful mood, (E) canada. For the question 'A monkey is native to what place that usually has no people?', among the choices research laboratory, south africa, rain forest, playful mood canada, which is the most likely answer? Highlight what sets your choice apart from the others.
","9. The most likely answer is **(C) rain forest**. A monkey is native to a place that usually has no people, such as a rain forest. A rain forest is a dense and tropical forest that has a lot of biodiversity and rainfall, where many monkeys live. The other choices are not as correct or reasonable as rain forest. Research laboratory is a place that might have monkeys, but it is not their natural habitat and it has people. South Africa and Canada are countries that do not have many monkeys. Playful mood is not a place at all, but an emotion.

"
A monkey with a knife was spotted picking bananas from a tree.  Where might that monkey have been?,"['nigeria', 'brazil', 'south american country', 'rain forest', 'works']","Questions: A monkey with a knife was spotted picking bananas from a tree.  Where might that monkey have been?, Choices: (A) nigeria, (B) brazil, (C) south american country, (D) rain forest, (E) works. For the question 'A monkey with a knife was spotted picking bananas from a tree.  Where might that monkey have been?', among the choices nigeria, brazil, south american country, rain forest works, which is the most likely answer? Highlight what sets your choice apart from the others.
","10. The most likely answer is **(D) rain forest**. A monkey with a knife was spotted picking bananas from a tree. Where might that monkey have been? A rain forest is a possible place where that monkey might have been, since it has trees with bananas and monkeys. The other choices are not as likely or consistent as rain forest. Nigeria, Brazil, and South American country are geographic locations that might have rain forests, but they are not specific enough. Works is not a place, but a verb."
A motorcycle is quicker because it isn't as what as a car?,"['heavy', 'shiny', 'red', 'obesity', 'expensive']","Questions: A motorcycle is quicker because it isn't as what as a car?, Choices: (A) heavy, (B) shiny, (C) red, (D) obesity, (E) expensive. For the question 'A motorcycle is quicker because it isn't as what as a car?', among the choices heavy, shiny, red, obesity expensive, which is the most likely answer? Highlight what sets your choice apart from the others.
","1. The most likely answer is **(A) heavy**. A motorcycle is quicker because it isn't as heavy as a car. This means that it has less mass and less inertia, which makes it easier to accelerate and decelerate. The other choices are not relevant to the speed of a vehicle.

"
A musician is most likely to perform a concerto for clarinet with what type of group?,"['music store', 'orchestra', 'jazz band', 'rock band', 'music studio']","Questions: A musician is most likely to perform a concerto for clarinet with what type of group?, Choices: (A) music store, (B) orchestra, (C) jazz band, (D) rock band, (E) music studio. For the question 'A musician is most likely to perform a concerto for clarinet with what type of group?', among the choices music store, orchestra, jazz band, rock band music studio, which is the most likely answer? Highlight what sets your choice apart from the others.
","2. The most likely answer is **(B) orchestra**. A musician is most likely to perform a concerto for clarinet with an orchestra. A concerto is a musical composition that features a solo instrument accompanied by a large ensemble, usually an orchestra. The other choices are not typical settings for a concerto.

"
A newspaper is a traditional way of doing what to events?,"['announce', 'defend', 'educate', 'communicate', 'inform']","Questions: A newspaper is a traditional way of doing what to events?, Choices: (A) announce, (B) defend, (C) educate, (D) communicate, (E) inform. For the question 'A newspaper is a traditional way of doing what to events?', among the choices announce, defend, educate, communicate inform, which is the most likely answer? Highlight what sets your choice apart from the others.
","3. The most likely answer is **(E) inform**. A newspaper is a traditional way of doing what to events? A newspaper is a traditional way of informing people about events. A newspaper provides news, information, and opinions on current affairs, politics, sports, entertainment, and more. The other choices are not the main functions of a newspaper.

"
A night owl is what you'd head at sunset and you'd hear a what at sunrise?,"['morning person', 'early bird', 'lark', 'early riser', 'rooster']","Questions: A night owl is what you'd head at sunset and you'd hear a what at sunrise?, Choices: (A) morning person, (B) early bird, (C) lark, (D) early riser, (E) rooster. For the question 'A night owl is what you'd head at sunset and you'd hear a what at sunrise?', among the choices morning person, early bird, lark, early riser rooster, which is the most likely answer? Highlight what sets your choice apart from the others.
","4. The most likely answer is **(E) rooster**. A night owl is what you'd hear at sunset and you'd hear a rooster at sunrise. A night owl is a person who stays up late and is active at night. A rooster is a male chicken that crows at dawn. The other choices are not related to the time of day or the sounds of animals.

"
A number is the usual response to what?,"['telephone book', 'math problem', 'chinese takeaway menu', 'statistic', 'roulette wheel']","Questions: A number is the usual response to what?, Choices: (A) telephone book, (B) math problem, (C) chinese takeaway menu, (D) statistic, (E) roulette wheel. For the question 'A number is the usual response to what?', among the choices telephone book, math problem, chinese takeaway menu, statistic roulette wheel, which is the most likely answer? Highlight what sets your choice apart from the others.
","5. The most likely answer is **(B) math problem**. A number is the usual response to a math problem. A math problem is a question or exercise that involves numbers, symbols, operations, and logic. A number is a quantity or value that can be measured or counted. The other choices are not always associated with numbers.

"
A percussion instrument can be obtained in what sort of place?,"['marching band', 'pawn shop', 'orchestra', 'music store', 'own home']","Questions: A percussion instrument can be obtained in what sort of place?, Choices: (A) marching band, (B) pawn shop, (C) orchestra, (D) music store, (E) own home. For the question 'A percussion instrument can be obtained in what sort of place?', among the choices marching band, pawn shop, orchestra, music store own home, which is the most likely answer? Highlight what sets your choice apart from the others.
","6. The most likely answer is **(D) music store**. A percussion instrument can be obtained in a music store. A percussion instrument is a musical instrument that produces sound by being struck, shaken, scraped, or rubbed. A music store is a place that sells musical instruments, accessories, and recordings. The other choices are not places where you can buy a percussion instrument.

"
A person achieved success and was what by his peers?,"['critical thinking', 'congratulated', 'kick him', 'equal opportunity', 'own house']","Questions: A person achieved success and was what by his peers?, Choices: (A) critical thinking, (B) congratulated, (C) kick him, (D) equal opportunity, (E) own house. For the question 'A person achieved success and was what by his peers?', among the choices critical thinking, congratulated, kick him, equal opportunity own house, which is the most likely answer? Highlight what sets your choice apart from the others.
","7. The most likely answer is **(B) congratulated**. A person achieved success and was congratulated by his peers. To congratulate someone is to express praise or admiration for their achievement or good fortune. To achieve success is to accomplish a goal or attain a desired result. The other choices are not appropriate reactions to someone's success.

"
A person can like all sorts of pets but they always prefer their what?,"['catch cold', 'eat food', 'study literature', 'own animal', 'word sentence']","Questions: A person can like all sorts of pets but they always prefer their what?, Choices: (A) catch cold, (B) eat food, (C) study literature, (D) own animal, (E) word sentence. For the question 'A person can like all sorts of pets but they always prefer their what?', among the choices catch cold, eat food, study literature, own animal word sentence, which is the most likely answer? Highlight what sets your choice apart from the others.
","8. The most likely answer is **(D) own animal**. A person can like all sorts of pets but they always prefer their own animal. A pet is an animal that is kept for companionship, amusement, or protection. To prefer something is to like it more than something else. The other choices are not related to pets or preferences.

"
A person doesn't have to keep going to school to what?,"['continue learning', 'talk to himself', 'cast shadow', 'go broke', 'cross street']","Questions: A person doesn't have to keep going to school to what?, Choices: (A) continue learning, (B) talk to himself, (C) cast shadow, (D) go broke, (E) cross street. For the question 'A person doesn't have to keep going to school to what?', among the choices continue learning, talk to himself, cast shadow, go broke cross street, which is the most likely answer? Highlight what sets your choice apart from the others.
","9. The most likely answer is **(A) continue learning**. A person doesn't have to keep going to school to continue learning. To continue learning is to keep acquiring new knowledge, skills, or abilities. To go to school is to attend an institution that provides education. The other choices are not things that a person can do without going to school.

"
A person is trying to sleep but cannot.  He tosses and he turns without rest.  What might he need to do in order to sleep?,"['have bad', 'go to bed', 'pills', 'get in bed', 'get comfortable']","Questions: A person is trying to sleep but cannot.  He tosses and he turns without rest.  What might he need to do in order to sleep?, Choices: (A) have bad, (B) go to bed, (C) pills, (D) get in bed, (E) get comfortable. For the question 'A person is trying to sleep but cannot.  He tosses and he turns without rest.  What might he need to do in order to sleep?', among the choices have bad, go to bed, pills, get in bed get comfortable, which is the most likely answer? Highlight what sets your choice apart from the others.
","10. The most likely answer is **(E) get comfortable**. A person is trying to sleep but cannot. He tosses and he turns without rest. What might he need to do in order to sleep? He might need to get comfortable. To get comfortable is to make oneself feel relaxed, cozy, or at ease. The other choices are not helpful for sleeping."
A person lived in my what?,"['demonstration', 'conference', 'building', 'garage', 'mouth']","Questions: A person lived in my what?, Choices: (A) demonstration, (B) conference, (C) building, (D) garage, (E) mouth. For the question 'A person lived in my what?', among the choices demonstration, conference, building, garage mouth, which is the most likely answer? Highlight what sets your choice apart from the others.
","1. The most likely answer is **(C) building**. A person can live in a building, such as an apartment, a house, or a hotel. The other choices are not suitable places for living, as they are either temporary events (demonstration, conference), small spaces (garage, mouth), or not meant for human habitation.

"
A person may need more meaning to life which would result in what religious following?,"['gain weight', 'thank god', 'experience joy', 'believe in god', 'own car']","Questions: A person may need more meaning to life which would result in what religious following?, Choices: (A) gain weight, (B) thank god, (C) experience joy, (D) believe in god, (E) own car. For the question 'A person may need more meaning to life which would result in what religious following?', among the choices gain weight, thank god, experience joy, believe in god own car, which is the most likely answer? Highlight what sets your choice apart from the others.
","2. The most likely answer is **(D) believe in god**. A person may need more meaning to life which would result in what religious following, such as believing in a higher power, a divine plan, or a sacred purpose. The other choices are not directly related to religion, as they are either personal goals (gain weight, own car), expressions of gratitude (thank god), or emotions (experience joy).

"
A person might take a velvet drawstring bag full of valuable stones from what type of place?,"['department store', 'laundry room', 'garbage can', 'jewelry store', 'free shop']","Questions: A person might take a velvet drawstring bag full of valuable stones from what type of place?, Choices: (A) department store, (B) laundry room, (C) garbage can, (D) jewelry store, (E) free shop. For the question 'A person might take a velvet drawstring bag full of valuable stones from what type of place?', among the choices department store, laundry room, garbage can, jewelry store free shop, which is the most likely answer? Highlight what sets your choice apart from the others.
","3. The most likely answer is **(D) jewelry store**. A person might take a velvet drawstring bag full of valuable stones from what type of place, such as a jewelry store, where they sell or display precious gems, diamonds, or pearls. The other choices are not likely places to find such a bag, as they are either common places (department store, laundry room, garbage can), or places that offer free items (free shop).

"
A person might wear his yarmulke when going to where?,"['demonstration', 'concert', 'garage', 'bus stop', 'synagogue']","Questions: A person might wear his yarmulke when going to where?, Choices: (A) demonstration, (B) concert, (C) garage, (D) bus stop, (E) synagogue. For the question 'A person might wear his yarmulke when going to where?', among the choices demonstration, concert, garage, bus stop synagogue, which is the most likely answer? Highlight what sets your choice apart from the others.
","4. The most likely answer is **(E) synagogue**. A person might wear his yarmulke when going to where, such as a synagogue, which is a place of worship for Jews. A yarmulke is a skullcap worn by Jewish men as a sign of reverence and respect for God. The other choices are not related to Judaism, as they are either secular places (demonstration, concert, garage, bus stop), or places of worship for other religions.

"
A person needing to rest often is often a sign of what?,"['regenerate', 'weak', 'depression', 'feel more energetic', 'need to']","Questions: A person needing to rest often is often a sign of what?, Choices: (A) regenerate, (B) weak, (C) depression, (D) feel more energetic, (E) need to. For the question 'A person needing to rest often is often a sign of what?', among the choices regenerate, weak, depression, feel more energetic need to, which is the most likely answer? Highlight what sets your choice apart from the others.
","5. The most likely answer is **(C) depression**. A person needing to rest often is often a sign of what, such as depression, which is a mental health condition that causes persistent low mood, loss of interest, and fatigue. The other choices are not signs of depression, as they are either positive outcomes (regenerate, feel more energetic), negative judgments (weak), or vague terms (need to).

"
A person surrounded by tools and oil cans would probably be found in a what?,"['garage', 'white house', 'synagogue', 'hospital', 'demonstration']","Questions: A person surrounded by tools and oil cans would probably be found in a what?, Choices: (A) garage, (B) white house, (C) synagogue, (D) hospital, (E) demonstration. For the question 'A person surrounded by tools and oil cans would probably be found in a what?', among the choices garage, white house, synagogue, hospital demonstration, which is the most likely answer? Highlight what sets your choice apart from the others.
","6. The most likely answer is **(A) garage**. A person surrounded by tools and oil cans would probably be found in a what, such as a garage, which is a place where cars are repaired, maintained, or stored. The other choices are not likely places to find such items, as they are either official buildings (white house, synagogue, hospital), or public gatherings (demonstration).

"
