premise,hypothesis,prompt,rationale
"Bob found a bunch of ball bearings behind a wall when he was renovating.  He didn't want them to scatter around, so he picked them up in put them in a what?","['machines', 'pool', 'can', 'church', 'high quality motor']","Questions: Bob found a bunch of ball bearings behind a wall when he was renovating.  He didn't want them to scatter around, so he picked them up in put them in a what?, Choices: (A) machines, (B) pool, (C) can, (D) church, (E) high quality motor. Given the question 'Bob found a bunch of ball bearings behind a wall when he was renovating.  He didn't want them to scatter around, so he picked them up in put them in a what?', which among the choices machines, pool, can, church high quality motor is the correct answer? Explain your reasoning using conditional statements.
","1. The correct answer is (C) can. A conditional statement is a statement that can be written in the form ""if p, then q"", where p is the hypothesis and q is the conclusion. A possible conditional statement for this question is: ""If Bob found a bunch of ball bearings behind a wall when he was renovating, then he picked them up and put them in a can."" The hypothesis is ""Bob found a bunch of ball bearings behind a wall when he was renovating"" and the conclusion is ""he picked them up and put them in a can"". The other choices do not make sense as conclusions for this hypothesis.

"
"Bob lights a fire in the wood stove in the winter, what does he want?","['emits light', 'warm hands', 'boil water', 'emit light', 'warm house']","Questions: Bob lights a fire in the wood stove in the winter, what does he want?, Choices: (A) emits light, (B) warm hands, (C) boil water, (D) emit light, (E) warm house. Given the question 'Bob lights a fire in the wood stove in the winter, what does he want?', which among the choices emits light, warm hands, boil water, emit light warm house is the correct answer? Explain your reasoning using conditional statements.
","2. The correct answer is (E) warm house. A possible conditional statement for this question is: ""If Bob lights a fire in the wood stove in the winter, then he wants a warm house."" The hypothesis is ""Bob lights a fire in the wood stove in the winter"" and the conclusion is ""he wants a warm house"". The other choices are not logical or relevant conclusions for this hypothesis.

"
"Bob thought that his Pokemon cards were common and worthless, but he was wrong about them. They were really what?","['personal', 'special', 'shiny', 'rare', 'irregular']","Questions: Bob thought that his Pokemon cards were common and worthless, but he was wrong about them. They were really what?, Choices: (A) personal, (B) special, (C) shiny, (D) rare, (E) irregular. Given the question 'Bob thought that his Pokemon cards were common and worthless, but he was wrong about them. They were really what?', which among the choices personal, special, shiny, rare irregular is the correct answer? Explain your reasoning using conditional statements.
","3. The correct answer is (D) rare. A possible conditional statement for this question is: ""If Bob thought that his Pokemon cards were common and worthless, then he was wrong about them being rare."" The hypothesis is ""Bob thought that his Pokemon cards were common and worthless"" and the conclusion is ""he was wrong about them being rare"". The other choices do not describe the quality of the Pokemon cards that Bob was mistaken about.

"
"Bob walks up to the second floor to his bedroom, where is he?","['house', 'office building', 'hotel', 'school', 'hotel']","Questions: Bob walks up to the second floor to his bedroom, where is he?, Choices: (A) house, (B) office building, (C) hotel, (D) school, (E) hotel. Given the question 'Bob walks up to the second floor to his bedroom, where is he?', which among the choices house, office building, hotel, school hotel is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is (A) house. A possible conditional statement for this question is: ""If Bob walks up to the second floor to his bedroom, then he is in his house."" The hypothesis is ""Bob walks up to the second floor to his bedroom"" and the conclusion is ""he is in his house"". The other choices are not places where Bob would have his bedroom.

"
"Bob wants to talk, but he's surrounded by gnats and he thinks they're gross.   No one can hear him because refuses to do what?","['will listen', 'open mouth', 'speak up', 'express opinions', 'make sound']","Questions: Bob wants to talk, but he's surrounded by gnats and he thinks they're gross.   No one can hear him because refuses to do what?, Choices: (A) will listen, (B) open mouth, (C) speak up, (D) express opinions, (E) make sound. Given the question 'Bob wants to talk, but he's surrounded by gnats and he thinks they're gross.   No one can hear him because refuses to do what?', which among the choices will listen, open mouth, speak up, express opinions make sound is the correct answer? Explain your reasoning using conditional statements.
","5. The correct answer is (B) open mouth. A possible conditional statement for this question is: ""If Bob wants to talk, but he's surrounded by gnats and he thinks they're gross, then he refuses to open his mouth."" The hypothesis is ""Bob wants to talk, but he's surrounded by gnats and he thinks they're gross"" and the conclusion is ""he refuses to open his mouth"". The other choices are not actions that Bob would refuse to do because of the gnats.

"
"Bob's feet hurt from running barefoot on the hot pavement.  I lost his shoes, didn't know where they landed, and had to run from the corner store to his home.  About where did he run?","['a bed of nails', 'town', 'attractive consistent look', 'city block', 'ground']","Questions: Bob's feet hurt from running barefoot on the hot pavement.  I lost his shoes, didn't know where they landed, and had to run from the corner store to his home.  About where did he run?, Choices: (A) a bed of nails, (B) town, (C) attractive consistent look, (D) city block, (E) ground. Given the question 'Bob's feet hurt from running barefoot on the hot pavement.  I lost his shoes, didn't know where they landed, and had to run from the corner store to his home.  About where did he run?', which among the choices a bed of nails, town, attractive consistent look, city block ground is the correct answer? Explain your reasoning using conditional statements.
","6. The correct answer is (D) city block. A possible conditional statement for this question is: ""If Bob's feet hurt from running barefoot on the hot pavement, and he lost his shoes, didn't know where they landed, and had to run from the corner store to his home, then he ran about a city block."" The hypothesis is ""Bob's feet hurt from running barefoot on the hot pavement, and he lost his shoes, didn't know where they landed, and had to run from the corner store to his home"" and the conclusion is ""he ran about a city block"". The other choices are not reasonable estimates of the distance that Bob ran.

"
"Bobby had a toothache so he went to the closet dentist office, which was in a strange place.  Where might it be?","['town', 'office building', 'patient', 'medical center', 'candy shop']","Questions: Bobby had a toothache so he went to the closet dentist office, which was in a strange place.  Where might it be?, Choices: (A) town, (B) office building, (C) patient, (D) medical center, (E) candy shop. Given the question 'Bobby had a toothache so he went to the closet dentist office, which was in a strange place.  Where might it be?', which among the choices town, office building, patient, medical center candy shop is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (E) candy shop. A possible conditional statement for this question is: ""If Bobby had a toothache and he went to the closest dentist office, which was in a strange place, then it might be a candy shop."" The hypothesis is ""Bobby had a toothache and he went to the closest dentist office, which was in a strange place"" and the conclusion is ""it might be a candy shop"". The other choices are not strange places for a dentist office to be.

"
"Bobby sat on the examination table.  Happy that this was a simple procedure, and he could do it here instead of staying overnight some place else.  Where might he be?","['hospital', 'school', 'obituary', ""doctor's office"", 'vets office']","Questions: Bobby sat on the examination table.  Happy that this was a simple procedure, and he could do it here instead of staying overnight some place else.  Where might he be?, Choices: (A) hospital, (B) school, (C) obituary, (D) doctor's office, (E) vets office. Given the question 'Bobby sat on the examination table.  Happy that this was a simple procedure, and he could do it here instead of staying overnight some place else.  Where might he be?', which among the choices hospital, school, obituary, doctor's office vets office is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is (D) doctor's office. A possible conditional statement for this question is: ""If Bobby sat on the examination table, happy that this was a simple procedure, and he could do it here instead of staying overnight some place else, then he might be in a doctor's office."" The hypothesis is ""Bobby sat on the examination table, happy that this was a simple procedure, and he could do it here instead of staying overnight some place else"" and the conclusion is ""he might be in a doctor's office"". The other choices are not places where Bobby could do a simple procedure without staying overnight.

"
"Bobby was doing housework when he became sick.   He thought he worked too hard, but the doctor said what it was what?","['sneezing', 'exhaustion', 'itchy', 'cleanliness', 'allergies']","Questions: Bobby was doing housework when he became sick.   He thought he worked too hard, but the doctor said what it was what?, Choices: (A) sneezing, (B) exhaustion, (C) itchy, (D) cleanliness, (E) allergies. Given the question 'Bobby was doing housework when he became sick.   He thought he worked too hard, but the doctor said what it was what?', which among the choices sneezing, exhaustion, itchy, cleanliness allergies is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is (E) allergies. A possible conditional statement for this question is: ""If Bobby was doing housework when he became sick, and he thought he worked too hard, but the doctor said it was something else, then it might be allergies."" The hypothesis is ""Bobby was doing housework when he became sick, and he thought he worked too hard, but the doctor said it was something else"" and the conclusion is ""it might be allergies"". The other choices are not likely causes of Bobby's sickness.

"
"Bobby was just having fun when he jumped off of the slide, but that didn't help.  When he landed, he had what?","['glee', 'injuries', 'being happy', 'sandwiches', 'pleasure']","Questions: Bobby was just having fun when he jumped off of the slide, but that didn't help.  When he landed, he had what?, Choices: (A) glee, (B) injuries, (C) being happy, (D) sandwiches, (E) pleasure. Given the question 'Bobby was just having fun when he jumped off of the slide, but that didn't help.  When he landed, he had what?', which among the choices glee, injuries, being happy, sandwiches pleasure is the correct answer? Explain your reasoning using conditional statements.
","10. The correct answer is (B) injuries. A possible conditional statement for this question is: ""If Bobby was just having fun when he jumped off of the slide, but that didn't help, then when he landed, he had injuries."" The hypothesis is ""Bobby was just having fun when he jumped off of the slide, but that didn't help"" and the conclusion is ""when he landed, he had injuries"". The other choices are not things that Bobby would have when he landed from the slide."
"Bobby was looking to be farmland because he wanted to get away from the city. He didn't care where, just so long as it was in what?","['illinois', 'countryside', 'south dakota', 'michigan', 'midwest']","Questions: Bobby was looking to be farmland because he wanted to get away from the city. He didn't care where, just so long as it was in what?, Choices: (A) illinois, (B) countryside, (C) south dakota, (D) michigan, (E) midwest. Given the question 'Bobby was looking to be farmland because he wanted to get away from the city. He didn't care where, just so long as it was in what?', which among the choices illinois, countryside, south dakota, michigan midwest is the correct answer? Explain your reasoning using conditional statements.
","1. The correct answer is (B) countryside. The reasoning is as follows: If Bobby wanted to get away from the city, then he would look for a place that is not urban. The countryside is a place that is not urban. Therefore, if Bobby wanted to get away from the city, then he would look for a place that is in the countryside.

"
"Bobby worked in a kosher deli, but all delis were kosher where he lived.   Where might he live?","['germany', 'jerusalem', 'town', 'new york city', 'food court']","Questions: Bobby worked in a kosher deli, but all delis were kosher where he lived.   Where might he live?, Choices: (A) germany, (B) jerusalem, (C) town, (D) new york city, (E) food court. Given the question 'Bobby worked in a kosher deli, but all delis were kosher where he lived.   Where might he live?', which among the choices germany, jerusalem, town, new york city food court is the correct answer? Explain your reasoning using conditional statements.
","2. The correct answer is (B) jerusalem. The reasoning is as follows: If all delis were kosher where Bobby lived, then he would live in a place that has a large Jewish population. Jerusalem is a place that has a large Jewish population. Therefore, if all delis were kosher where Bobby lived, then he would live in Jerusalem.

"
"Boredom led him to go out to the bar, there were many characters there and he what?","['meet interesting people', 'play games', 'field', 'skateboard', 'listen to music']","Questions: Boredom led him to go out to the bar, there were many characters there and he what?, Choices: (A) meet interesting people, (B) play games, (C) field, (D) skateboard, (E) listen to music. Given the question 'Boredom led him to go out to the bar, there were many characters there and he what?', which among the choices meet interesting people, play games, field, skateboard listen to music is the correct answer? Explain your reasoning using conditional statements.
","3. The correct answer is (A) meet interesting people. The reasoning is as follows: If there were many characters at the bar, then he would have a chance to interact with them. Meeting interesting people is a way of interacting with them. Therefore, if there were many characters at the bar, then he would meet interesting people.

"
"Both sides were presenting their arguments as fact, this when clearly both were just voicing an what?","['opinion', 'eat cake', 'untrue', 'belief', 'factfile']","Questions: Both sides were presenting their arguments as fact, this when clearly both were just voicing an what?, Choices: (A) opinion, (B) eat cake, (C) untrue, (D) belief, (E) factfile. Given the question 'Both sides were presenting their arguments as fact, this when clearly both were just voicing an what?', which among the choices opinion, eat cake, untrue, belief factfile is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is (A) opinion. The reasoning is as follows: If both sides were just voicing an opinion, then they would not have factual evidence to support their arguments. Presenting arguments as fact is a way of having factual evidence to support them. Therefore, if both sides were just voicing an opinion, then they would not present their arguments as fact.

"
"Breathing was difficult after the injury, but he was still able to what with it?","['choke', 'give up', 'live', 'sigh', 'cough']","Questions: Breathing was difficult after the injury, but he was still able to what with it?, Choices: (A) choke, (B) give up, (C) live, (D) sigh, (E) cough. Given the question 'Breathing was difficult after the injury, but he was still able to what with it?', which among the choices choke, give up, live, sigh cough is the correct answer? Explain your reasoning using conditional statements.
","5. The correct answer is (C) live. The reasoning is as follows: If breathing was difficult after the injury, then he would have a reduced oxygen intake. Living is a way of having a sufficient oxygen intake. Therefore, if breathing was difficult after the injury, then he would still be able to live with it.

"
"Brian  took the tool  from the shelf. He thought no one noticed.  As he was talking out, the cashier told him to do what to it?","['drop', 'bring', 'move slowly', 'caretake', 'give']","Questions: Brian  took the tool  from the shelf. He thought no one noticed.  As he was talking out, the cashier told him to do what to it?, Choices: (A) drop, (B) bring, (C) move slowly, (D) caretake, (E) give. Given the question 'Brian  took the tool  from the shelf. He thought no one noticed.  As he was talking out, the cashier told him to do what to it?', which among the choices drop, bring, move slowly, caretake give is the correct answer? Explain your reasoning using conditional statements.
","6. The correct answer is (B) bring. The reasoning is as follows: If Brian took the tool from the shelf, then he would have to pay for it. Bringing the tool to the cashier is a way of paying for it. Therefore, if Brian took the tool from the shelf, then the cashier would tell him to bring it to him.

"
"Broom stood in the middle of the room.  There were two doors on opposite sides of him, but he couldn't see them.  Where were they?","['large small', 'extremes', 'left right', 'invisible', 'front back']","Questions: Broom stood in the middle of the room.  There were two doors on opposite sides of him, but he couldn't see them.  Where were they?, Choices: (A) large small, (B) extremes, (C) left right, (D) invisible, (E) front back. Given the question 'Broom stood in the middle of the room.  There were two doors on opposite sides of him, but he couldn't see them.  Where were they?', which among the choices large small, extremes, left right, invisible front back is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (C) left right. The reasoning is as follows: If there were two doors on opposite sides of him, then he would have to turn his head to see them. Turning his head to the left or right is a way of seeing them. Therefore, if there were two doors on opposite sides of him, then they would be on his left and right.

"
"Brother Mike escaped the collapsed mine.  Ever since, he was afraid of what?","['be imprisoned', 'captured', 'stay in', 'being caught', 'being trapped']","Questions: Brother Mike escaped the collapsed mine.  Ever since, he was afraid of what?, Choices: (A) be imprisoned, (B) captured, (C) stay in, (D) being caught, (E) being trapped. Given the question 'Brother Mike escaped the collapsed mine.  Ever since, he was afraid of what?', which among the choices be imprisoned, captured, stay in, being caught being trapped is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is (E) being trapped. The reasoning is as follows: If Brother Mike escaped the collapsed mine, then he would have experienced a life-threatening situation. Being trapped is a way of experiencing a life-threatening situation. Therefore, if Brother Mike escaped the collapsed mine, then he would be afraid of being trapped.

"
