premise,hypothesis,prompt,rationale
"She enjoyed the song, it was a famous one about a girl with eyes that where what?","['sad', 'green', 'tear up', 'brown', 'blue']","Questions: She enjoyed the song, it was a famous one about a girl with eyes that where what?, Choices: (A) sad, (B) green, (C) tear up, (D) brown, (E) blue. What is the correct answer to the question 'She enjoyed the song, it was a famous one about a girl with eyes that where what?' with the options sad, green, tear up, brown blue? Provide a straightforward explanation. 
","3. The correct answer is **(B) green**. The song is most likely referring to **""Brown Eyed Girl""** by **Van Morrison**, which is a famous song about a girl with green eyes. The lyrics say: ""Hey, where did we go / Days when the rains came / Down in the hollow / Playing a new game / Laughing and a-running, hey, hey / Skipping and a-jumping / In the misty morning fog with / Our hearts a-thumping / And you, my brown-eyed girl / You, my brown-eyed girl"". The other options are not common colors for eyes in songs.
"
"She explained that you won't always get what you want with a goal, but you should still do what with it?","['know how to find', 'work hard', 'remember where', 'reach for', 'purchase']","Questions: She explained that you won't always get what you want with a goal, but you should still do what with it?, Choices: (A) know how to find, (B) work hard, (C) remember where, (D) reach for, (E) purchase. What is the correct answer to the question 'She explained that you won't always get what you want with a goal, but you should still do what with it?' with the options know how to find, work hard, remember where, reach for purchase? Provide a straightforward explanation. 
","4. The correct answer is **(D) reach for**. Reaching for a goal means trying to achieve it, even if it is difficult or uncertain. She explained that one should not give up on their goal, but keep striving for it. The other options are not relevant to the context of having a goal.
"
"She felt like she never had any support, people always seemed to what?","['marriage', 'ignore', 'let down', 'aid', 'neglect']","Questions: She felt like she never had any support, people always seemed to what?, Choices: (A) marriage, (B) ignore, (C) let down, (D) aid, (E) neglect. What is the correct answer to the question 'She felt like she never had any support, people always seemed to what?' with the options marriage, ignore, let down, aid neglect? Provide a straightforward explanation. 
","5. The correct answer is **(C) let down**. Letting someone down means disappointing them or failing to meet their expectations. She felt like she never had any support, and people always let her down. The other options are not synonyms for let down, and some of them are not even verbs.
"
"She felt like she was getting a cold, she was not looking forward to this what?","['let down', 'disappointment', 'satisfaction', 'gratitude', 'illness']","Questions: She felt like she was getting a cold, she was not looking forward to this what?, Choices: (A) let down, (B) disappointment, (C) satisfaction, (D) gratitude, (E) illness. What is the correct answer to the question 'She felt like she was getting a cold, she was not looking forward to this what?' with the options let down, disappointment, satisfaction, gratitude illness? Provide a straightforward explanation. 
","6. The correct answer is **(E) illness**. An illness is a state of being sick or unwell. She felt like she was getting a cold, which is a common type of illness. She was not looking forward to this illness, because it would make her feel bad. The other options are not related to getting a cold, and some of them are positive words.
"
"She felt so alone on campus, she just wanted to be what?","['with someone', 'together', 'in crowd', 'many people', 'confined']","Questions: She felt so alone on campus, she just wanted to be what?, Choices: (A) with someone, (B) together, (C) in crowd, (D) many people, (E) confined. What is the correct answer to the question 'She felt so alone on campus, she just wanted to be what?' with the options with someone, together, in crowd, many people confined? Provide a straightforward explanation. 
","7. The correct answer is **(B) together**. Being together means being in a close relationship or in a group with others. She felt so alone on campus, and she just wanted to be together with someone who cared about her. The other options are not synonyms for together, and some of them are not even adjectives.
"
"She felt the need to continue to lose weight, this was despite her already being what?","['skinny', 'feel better', 'under weight', 'lift weights', 'healthy']","Questions: She felt the need to continue to lose weight, this was despite her already being what?, Choices: (A) skinny, (B) feel better, (C) under weight, (D) lift weights, (E) healthy. What is the correct answer to the question 'She felt the need to continue to lose weight, this was despite her already being what?' with the options skinny, feel better, under weight, lift weights healthy? Provide a straightforward explanation. 
","8. The correct answer is **(C) under weight**. Being under weight means having a body weight that is lower than the normal or healthy range. She felt the need to continue to lose weight, even though she was already under weight. This could indicate that she had an eating disorder or a distorted body image. The other options are not antonyms for under weight, and some of them are not even adjectives.
"
"She filled the thing with water and went to plug it in, she had finally finished her garden with what centerpiece?","['stream', 'perfume', 'sink', 'fountain', 'swamp']","Questions: She filled the thing with water and went to plug it in, she had finally finished her garden with what centerpiece?, Choices: (A) stream, (B) perfume, (C) sink, (D) fountain, (E) swamp. What is the correct answer to the question 'She filled the thing with water and went to plug it in, she had finally finished her garden with what centerpiece?' with the options stream, perfume, sink, fountain swamp? Provide a straightforward explanation. 
","9. The correct answer is **(D) fountain**. A fountain is a structure that pumps water into the air, creating a spray or a jet. It is often used as a decorative feature in gardens, parks, or other public places. She filled the thing with water and went to plug it in, meaning that she had an electric fountain. She had finally finished her garden with this fountain as a centerpiece, or a focal point. The other options are not types of garden centerpieces, and some of them are not even nouns.
"
"She finally gave up smoking when they decided to grow their family, this was because she had heard it can cause what?","['pleasure', 'ill-omen', 'birth defects', 'bad breath', 'persistent cough']","Questions: She finally gave up smoking when they decided to grow their family, this was because she had heard it can cause what?, Choices: (A) pleasure, (B) ill-omen, (C) birth defects, (D) bad breath, (E) persistent cough. What is the correct answer to the question 'She finally gave up smoking when they decided to grow their family, this was because she had heard it can cause what?' with the options pleasure, ill-omen, birth defects, bad breath persistent cough? Provide a straightforward explanation. 
","10. The correct answer is **(C) birth defects**. Birth defects are abnormalities or problems that occur in a baby's development before or during birth. They can affect the baby's appearance, function, or health. She finally gave up smoking when they decided to grow their family, because she had heard that smoking can cause birth defects in the baby. Smoking during pregnancy can increase the risk of various birth defects, such as cleft lip, heart defects, or low birth weight. The other options are not effects of smoking during pregnancy, and some of them are not even nouns."
"She found out who her father was, discovering truth had led her to feel what?","['conclusion', 'pain', 'very sad', 'relief', 'happiness']","Questions: She found out who her father was, discovering truth had led her to feel what?, Choices: (A) conclusion, (B) pain, (C) very sad, (D) relief, (E) happiness. What is the correct answer to the question 'She found out who her father was, discovering truth had led her to feel what?' with the options conclusion, pain, very sad, relief happiness? Provide a straightforward explanation. 
","1. The correct answer is (B) pain. Discovering the truth about her father might have caused her emotional distress and suffering.
"
"She found the housing option in the midwest were plain, where should she look for houses for less plain architecture?","['landscape', 'azawakh', 'middle america', 'georgia', 'countryside']","Questions: She found the housing option in the midwest were plain, where should she look for houses for less plain architecture?, Choices: (A) landscape, (B) azawakh, (C) middle america, (D) georgia, (E) countryside. What is the correct answer to the question 'She found the housing option in the midwest were plain, where should she look for houses for less plain architecture?' with the options landscape, azawakh, middle america, georgia countryside? Provide a straightforward explanation. 
","2. The correct answer is (D) georgia. Georgia is a state in the southeastern region of the United States that has a rich architectural heritage and diverse styles of houses.
"
"She found the trend quite odd, but it seemed that this was the new what?","['even', 'common', 'regular', 'normal', 'thing to do']","Questions: She found the trend quite odd, but it seemed that this was the new what?, Choices: (A) even, (B) common, (C) regular, (D) normal, (E) thing to do. What is the correct answer to the question 'She found the trend quite odd, but it seemed that this was the new what?' with the options even, common, regular, normal thing to do? Provide a straightforward explanation. 
","3. The correct answer is (E) thing to do. A trend is a general direction or tendency in which something is developing or changing. It can also be a popular or fashionable activity or style. If she found the trend odd, but it seemed that everyone was following it, then it was the new thing to do.
"
"She got a snack and drink and laid back in her chaise lounge, the day was finally over and she could just read book and what?","['choose one', 'open up', 'get comfortable', 'plot world domination', 'learn to read']","Questions: She got a snack and drink and laid back in her chaise lounge, the day was finally over and she could just read book and what?, Choices: (A) choose one, (B) open up, (C) get comfortable, (D) plot world domination, (E) learn to read. What is the correct answer to the question 'She got a snack and drink and laid back in her chaise lounge, the day was finally over and she could just read book and what?' with the options choose one, open up, get comfortable, plot world domination learn to read? Provide a straightforward explanation. 
","4. The correct answer is (C) get comfortable. After a long day, she might want to relax and enjoy her book in a cozy and pleasant way. Getting comfortable means making oneself feel at ease or well-situated.
"
"She got an extra blanket to get warm, this would hopefully make her even what?","['more comfortable', 'were cold', 'less cold', ""you're cold"", 'feel comfortable']","Questions: She got an extra blanket to get warm, this would hopefully make her even what?, Choices: (A) more comfortable, (B) were cold, (C) less cold, (D) you're cold, (E) feel comfortable. What is the correct answer to the question 'She got an extra blanket to get warm, this would hopefully make her even what?' with the options more comfortable, were cold, less cold, you're cold feel comfortable? Provide a straightforward explanation. 
","5. The correct answer is (A) more comfortable. An extra blanket can provide warmth and softness, which can increase one's comfort level. Comfort is a state of physical ease and freedom from pain or constraint.
"
"She got home and needed to put away her shirts, where did she put them?","['buttons', 'suitcase', 'washing machine', 'sporting goods store', 'closet']","Questions: She got home and needed to put away her shirts, where did she put them?, Choices: (A) buttons, (B) suitcase, (C) washing machine, (D) sporting goods store, (E) closet. What is the correct answer to the question 'She got home and needed to put away her shirts, where did she put them?' with the options buttons, suitcase, washing machine, sporting goods store closet? Provide a straightforward explanation. 
","6. The correct answer is (E) closet. A closet is a small room or cupboard in which clothes or other items are stored. It is a common place to put away shirts after wearing or washing them.
"
"She got in the car after becoming inebriated, what did she cause afterwards?","['fall down', 'arrest', 'pass out', 'flew out', 'death and destruction']","Questions: She got in the car after becoming inebriated, what did she cause afterwards?, Choices: (A) fall down, (B) arrest, (C) pass out, (D) flew out, (E) death and destruction. What is the correct answer to the question 'She got in the car after becoming inebriated, what did she cause afterwards?' with the options fall down, arrest, pass out, flew out death and destruction? Provide a straightforward explanation. 
","7. The correct answer is (E) death and destruction. Driving under the influence of alcohol or drugs is extremely dangerous and irresponsible. It can cause fatal accidents, injuries, property damage, and legal consequences. Death and destruction are severe outcomes of such behavior.
"
"She grabbed the handle very tightly to work out the knots, she began to what?","['juggling', 'brush', 'carry purse', 'umbrella', 'saucepan']","Questions: She grabbed the handle very tightly to work out the knots, she began to what?, Choices: (A) juggling, (B) brush, (C) carry purse, (D) umbrella, (E) saucepan. What is the correct answer to the question 'She grabbed the handle very tightly to work out the knots, she began to what?' with the options juggling, brush, carry purse, umbrella saucepan? Provide a straightforward explanation. 
","8. The correct answer is (B) brush. A brush is a tool with a handle and many stiff bristles, used for cleaning, grooming, painting, or applying cosmetics. She might have grabbed the handle of a brush to work out the knots in her hair or fur.
"
"She ha money and an extravagant hat, where was she heading to gamble with it all?","['race track', 'casino', 'bank account', 'port', 'supermarket']","Questions: She ha money and an extravagant hat, where was she heading to gamble with it all?, Choices: (A) race track, (B) casino, (C) bank account, (D) port, (E) supermarket. What is the correct answer to the question 'She ha money and an extravagant hat, where was she heading to gamble with it all?' with the options race track, casino, bank account, port supermarket? Provide a straightforward explanation. 
","9. The correct answer is (A) race track. A race track is a course or circuit where races are held, especially for horses or cars. She might have had money and an extravagant hat to bet on the outcome of a horse race, which is a common gambling activity.
"
"She had a bad habit of washing hands over one thousand times a day, what did she experience as a result?","['health', 'become wet', 'skin irritation', 'dry skin', 'medium']","Questions: She had a bad habit of washing hands over one thousand times a day, what did she experience as a result?, Choices: (A) health, (B) become wet, (C) skin irritation, (D) dry skin, (E) medium. What is the correct answer to the question 'She had a bad habit of washing hands over one thousand times a day, what did she experience as a result?' with the options health, become wet, skin irritation, dry skin medium? Provide a straightforward explanation. 
","10. The correct answer is (D) dry skin. Washing hands too frequently or excessively can strip away the natural oils and moisture from the skin, making it dry, cracked, and irritated. Dry skin is a condition where the skin lacks sufficient moisture or sebum."
"She had a busy schedule, she had to run errands and pick up the kids the second she did what?","['make time for', 'take money', 'go outdoors', 'leave work', 'field']","Questions: She had a busy schedule, she had to run errands and pick up the kids the second she did what?, Choices: (A) make time for, (B) take money, (C) go outdoors, (D) leave work, (E) field. What is the correct answer to the question 'She had a busy schedule, she had to run errands and pick up the kids the second she did what?' with the options make time for, take money, go outdoors, leave work field? Provide a straightforward explanation. 
","1. The correct answer is **(D) leave work**. This is because the phrase 'the second she did what' implies that she had to do something before running errands and picking up the kids. The only option that makes sense in this context is leaving work, as it is a common activity that precedes running errands and picking up the kids.

"
"She had a knack for entertaining, everybody told he she had a what?","['fun', 'talent', 'learn about', 'intelligence', 'recognize']","Questions: She had a knack for entertaining, everybody told he she had a what?, Choices: (A) fun, (B) talent, (C) learn about, (D) intelligence, (E) recognize. What is the correct answer to the question 'She had a knack for entertaining, everybody told he she had a what?' with the options fun, talent, learn about, intelligence recognize? Provide a straightforward explanation. 
","2. The correct answer is **(B) talent**. This is because the phrase 'she had a knack for entertaining' means that she was very good at entertaining people. The word 'talent' is a synonym for 'knack' and it is something that people would compliment her on. The other options are not relevant to the question.

"
"She had a problem that she would always spend money, her favorite hobby was to what?","['make things', 'earn more', 'buy things', 'make money', 'go shopping']","Questions: She had a problem that she would always spend money, her favorite hobby was to what?, Choices: (A) make things, (B) earn more, (C) buy things, (D) make money, (E) go shopping. What is the correct answer to the question 'She had a problem that she would always spend money, her favorite hobby was to what?' with the options make things, earn more, buy things, make money go shopping? Provide a straightforward explanation. 
","3. The correct answer is **(E) go shopping**. This is because the phrase 'she had a problem that she would always spend money' indicates that she liked to buy things with her money. The word 'shopping' is a common activity that involves spending money and buying things. The other options are not hobbies that require spending money.

"
"She had a vision before going to bed, what was she doing?","['falling asleep', 'rest', 'cooking food', 'dreaming of', 'laziness']","Questions: She had a vision before going to bed, what was she doing?, Choices: (A) falling asleep, (B) rest, (C) cooking food, (D) dreaming of, (E) laziness. What is the correct answer to the question 'She had a vision before going to bed, what was she doing?' with the options falling asleep, rest, cooking food, dreaming of laziness? Provide a straightforward explanation. 
","4. The correct answer is **(D) dreaming of**. This is because the phrase 'she had a vision before going to bed' means that she saw something in her mind that was not real. The word 'dreaming' is a common term for having visions in one's mind, especially before going to bed. The other options are not related to having visions.

"
"She had an addiction to buying products, it was the act of shopping she was after not actually what anything?","['spending money', 'interacting', 'bankruptcy', 'agony', 'owning']","Questions: She had an addiction to buying products, it was the act of shopping she was after not actually what anything?, Choices: (A) spending money, (B) interacting, (C) bankruptcy, (D) agony, (E) owning. What is the correct answer to the question 'She had an addiction to buying products, it was the act of shopping she was after not actually what anything?' with the options spending money, interacting, bankruptcy, agony owning? Provide a straightforward explanation. 
","5. The correct answer is **(E) owning**. This is because the phrase 'it was the act of shopping she was after not actually what anything' implies that she did not care about the products that she bought, but only about the process of buying them. The word 'owning' means having something as one's property, and it is the opposite of what she was after. The other options are not relevant to the question.

"
"She had an alacrity for anything life threw her way, but when it came to relationships she had some what?","['reluctance', 'hesitance', 'indifference', 'disinclination', 'apathy']","Questions: She had an alacrity for anything life threw her way, but when it came to relationships she had some what?, Choices: (A) reluctance, (B) hesitance, (C) indifference, (D) disinclination, (E) apathy. What is the correct answer to the question 'She had an alacrity for anything life threw her way, but when it came to relationships she had some what?' with the options reluctance, hesitance, indifference, disinclination apathy? Provide a straightforward explanation. 
","6. The correct answer is **(A) reluctance**. This is because the phrase 'she had an alacrity for anything life threw her way' means that she was eager and enthusiastic about everything in life. The word 'reluctance' means unwillingness or hesitation, and it is something that contradicts her alacrity. The other options are synonyms for reluctance and they are also correct, but (A) is the best choice as it is the most common word.

"
"She had been applying for job for weeks with no call back, she knew she was qualified, so what did she feel?","['employment', 'frustration', 'stress', 'working hard', 'love']","Questions: She had been applying for job for weeks with no call back, she knew she was qualified, so what did she feel?, Choices: (A) employment, (B) frustration, (C) stress, (D) working hard, (E) love. What is the correct answer to the question 'She had been applying for job for weeks with no call back, she knew she was qualified, so what did she feel?' with the options employment, frustration, stress, working hard love? Provide a straightforward explanation. 
","7. The correct answer is **(B) frustration**. This is because the phrase 'she had been applying for job for weeks with no call back, she knew she was qualified' means that she was experiencing a lack of success and satisfaction in her job search. The word 'frustration' means the feeling of being upset or annoyed as a result of being unable to achieve something. The other options are not emotions that she would feel in this situation.

"
"She had been looking through pictures for hours, she just couldn't eye a suspect among all the what?","[""person's head"", 'faces', 'mammal', 'potato', 'someones face']","Questions: She had been looking through pictures for hours, she just couldn't eye a suspect among all the what?, Choices: (A) person's head, (B) faces, (C) mammal, (D) potato, (E) someones face. What is the correct answer to the question 'She had been looking through pictures for hours, she just couldn't eye a suspect among all the what?' with the options person's head, faces, mammal, potato someones face? Provide a straightforward explanation. 
","8. The correct answer is **(B) faces**. This is because the phrase 'she had been looking through pictures for hours, she just couldn't eye a suspect' means that she was trying to identify someone who committed a crime from a collection of photographs. The word 'faces' means the front part of a person's head, and it is the most important feature for recognizing someone. The other options are not relevant to the question.

"
"She had finally saved enough spending money to buy exactly what her goal was, it gave her great what?","['clutter', 'getting', 'bankruptcy', 'confidence', 'satisfaction']","Questions: She had finally saved enough spending money to buy exactly what her goal was, it gave her great what?, Choices: (A) clutter, (B) getting, (C) bankruptcy, (D) confidence, (E) satisfaction. What is the correct answer to the question 'She had finally saved enough spending money to buy exactly what her goal was, it gave her great what?' with the options clutter, getting, bankruptcy, confidence satisfaction? Provide a straightforward explanation. 
","9. The correct answer is **(E) satisfaction**. This is because the phrase 'she had finally saved enough spending money to buy exactly what her goal was' means that she had achieved something that she wanted for a long time. The word 'satisfaction' means the feeling of pleasure or fulfillment that comes from accomplishing something. The other options are not feelings that she would have in this situation.

"
"She had grown to despise her husband, she though committing murder was the only way to end her what?","['prosecution', 'fear', 'distress', 'marriage', 'misery']","Questions: She had grown to despise her husband, she though committing murder was the only way to end her what?, Choices: (A) prosecution, (B) fear, (C) distress, (D) marriage, (E) misery. What is the correct answer to the question 'She had grown to despise her husband, she though committing murder was the only way to end her what?' with the options prosecution, fear, distress, marriage misery? Provide a straightforward explanation. 
","10. The correct answer is **(E) misery**. This is because the phrase 'she had grown to despise her husband, she though committing murder was the only way to end her what' means that she was very unhappy and miserable in her marriage. The word 'misery' means the state of being in great distress or discomfort. The other options are not things that she would want to end by killing her husband."
"She had learned how to make bread that was quite good, she had finished a new loaf and now all there was left to do was to what?","['fresher', 'tastes better than storebought', 'eat bread', ""i'm hungry"", 'throw it away']","Questions: She had learned how to make bread that was quite good, she had finished a new loaf and now all there was left to do was to what?, Choices: (A) fresher, (B) tastes better than storebought, (C) eat bread, (D) i'm hungry, (E) throw it away. What is the correct answer to the question 'She had learned how to make bread that was quite good, she had finished a new loaf and now all there was left to do was to what?' with the options fresher, tastes better than storebought, eat bread, i'm hungry throw it away? Provide a straightforward explanation. 
","1. The correct answer is **(C) eat bread**. This is the most logical and grammatical option to complete the sentence. The other options are either not nouns, not relevant, or not sensible.
"
"She had locked her key in her car again, but luckily she always kept a spare in her what?","['own home', 'front door', 'pocket', 'garden gnome', 'purse']","Questions: She had locked her key in her car again, but luckily she always kept a spare in her what?, Choices: (A) own home, (B) front door, (C) pocket, (D) garden gnome, (E) purse. What is the correct answer to the question 'She had locked her key in her car again, but luckily she always kept a spare in her what?' with the options own home, front door, pocket, garden gnome purse? Provide a straightforward explanation. 
","2. The correct answer is **(E) purse**. This is the most likely place where she would keep a spare key for her car. The other options are either not portable, not accessible, or not realistic.
"
"She had seen over 50 marble fountains that day, where was she?","[""lenin's crypt"", 'front of casino', 'rome', 'public place', 'city']","Questions: She had seen over 50 marble fountains that day, where was she?, Choices: (A) lenin's crypt, (B) front of casino, (C) rome, (D) public place, (E) city. What is the correct answer to the question 'She had seen over 50 marble fountains that day, where was she?' with the options lenin's crypt, front of casino, rome, public place city? Provide a straightforward explanation. 
","3. The correct answer is **(C) rome**. This is the most famous city in the world for having many marble fountains. The other options are either not related to fountains, not specific enough, or not plausible.
"
"She had to comfort friend that day, she gave her a big ole what?","['friendly', 'sympathetic', 'handshake', 'cook', 'hug']","Questions: She had to comfort friend that day, she gave her a big ole what?, Choices: (A) friendly, (B) sympathetic, (C) handshake, (D) cook, (E) hug. What is the correct answer to the question 'She had to comfort friend that day, she gave her a big ole what?' with the options friendly, sympathetic, handshake, cook hug? Provide a straightforward explanation. 
","4. The correct answer is **(E) hug**. This is the most common and appropriate way to comfort a friend who is sad or upset. The other options are either not nouns, not empathetic, or not relevant.
"
"She had to finish reading book for school, but it was late and she kept what?","['fall asleep', 'falling asleep', 'learning', 'sit', 'the light on']","Questions: She had to finish reading book for school, but it was late and she kept what?, Choices: (A) fall asleep, (B) falling asleep, (C) learning, (D) sit, (E) the light on. What is the correct answer to the question 'She had to finish reading book for school, but it was late and she kept what?' with the options fall asleep, falling asleep, learning, sit the light on? Provide a straightforward explanation. 
","5. The correct answer is **(B) falling asleep**. This is the most grammatical and logical option to complete the sentence. The other options are either not verbs, not consistent with the tense, or not related to the situation.
"
"She had to run errands that day, she did it right away because she prefers to what?","['complete tasks', 'gain', 'make tea', 'helpful', 'get things done']","Questions: She had to run errands that day, she did it right away because she prefers to what?, Choices: (A) complete tasks, (B) gain, (C) make tea, (D) helpful, (E) get things done. What is the correct answer to the question 'She had to run errands that day, she did it right away because she prefers to what?' with the options complete tasks, gain, make tea, helpful get things done? Provide a straightforward explanation. 
","6. The correct answer is **(E) get things done**. This is the most idiomatic and natural way to express that she likes to finish her tasks quickly and efficiently. The other options are either not verbs, not clear, or not suitable for the context.
"
